,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,empl_transp_utilities,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,aa_and_mixed,aa,latino,immigrant,county,state,FIPS,area,prc_obese,nh_weighted_health_score,nh_num_beds,nh_prc_occupied,nh_nurse_hours,nh_total_fines,nh_overall_rating,incarcerated,domestic_passengers,intl_passengers,deaths_march24,deaths_april1,deaths_april11,deaths_april23,deaths_april25,deaths,cases_march24,cases_april1,cases_april11,cases_april23,cases_april25,cases_may11,ten_plus,order,density,death_prc,cases_prc,prc_incarcerated,uninsured
453,2.6,4.0576469126599575,16.864827928935274,14.166977264256433,13.095415579575105,4.0831159150205,11.093924711144242,4.102372965585787,6.7,45138,0.7,378488,32.355847477330855,7.37513474667625,6.8718162795121644,28.20247933884297,24.68400583373845,Collier County,FL,12021.0,1998.32,21.8,31.242338373500203,989.0,84.53993933265923,4.3775283238591935,12467.507583417593,3.9050008934143436,742.0,4423000,175800,0,1,4,14,15,28,39,150,344,507,535,766,54,38,189.4030986028264,7.39785673522014e-05,0.0009088795417556171,0.001960432034833337,0.4747838768996644
454,2.51,0.8624649145190101,8.140560638646885,24.64841614114388,12.446323770641198,4.197134837604345,16.738234972478402,4.7001786169941315,9.1,28236,0.9,315534,16.795654351036653,24.63506309938073,22.596930917111944,5.819975026463076,5.0381258438076415,Escambia County,FL,12033.0,656.46,29.2,44.36558561070832,1793.0,92.98382598996096,4.518442119353039,36775.64082543224,3.8499721137757934,1955.0,972000,0,0,0,3,10,11,18,9,94,206,420,442,641,48,38,480.6599031167169,5.704615033562152e-05,0.0006528614982854462,0.006195845772563337,4.2876520438368
455,3.03,0.7053926195220284,13.39175434916862,20.21744386572051,10.852238962491695,4.532471656121462,10.675053308630757,8.33471702730101,13.2,28208,4.6,2761581,16.221432577932713,17.919916163965496,17.12634900080787,69.05935404393352,54.070802196278144,Miami-Dade County,FL,12086.0,1897.72,21.8,45.4618456303649,8219.0,89.64375022932218,4.1974486545452026,4836.497262440686,3.525079364178044,3927.0,23939000,14306200,0,7,91,270,295,490,278,2202,6487,10588,11005,14167,57,38,1455.209936133887,0.00017743459272061908,0.0023490167407727676,0.0014220115216609615,0.8517222562003184
456,2.97,0.07620881214527807,6.668271062711831,17.481900407115496,8.376952850811223,18.570884222770392,13.115937669213645,6.088682991396426,9.8,24628,0.0,106408,13.768701601383354,12.357153597473873,11.02736636343132,8.794451544996615,5.861401398391099,Bartow County,GA,13015.0,459.54,31.0,15.349955696202533,316.0,92.43670886075951,3.3526617732024087,0.0,3.645569620253165,594.0,0,0,1,4,15,27,28,33,61,144,209,264,283,364,55,38,231.55329242285762,0.0003101270581159311,0.0019641380347342305,0.00558228704608676,1.0845049244417595
457,2.74,1.3938705563526224,5.893312609596684,16.111708911206758,6.5319623784473135,36.10314044316914,10.883947074764864,3.499123226526383,9.4,25694,0.1,205560,14.462930531231756,7.455244210935979,4.663358630083674,16.297917882856584,7.6712395407666865,Elkhart County,IN,18039.0,463.17,33.5,70.20100408441117,1469.0,80.72157930565011,3.6515529543907417,21885.85432266848,3.255827389542951,905.0,360000,0,0,2,3,4,4,18,4,23,71,196,238,494,44,48,443.81112766370876,8.756567425569177e-05,0.0003453979373418953,0.004402607511188947,1.3183498735162402
458,2.51,0.22863074633139874,11.939629472347688,21.202177353974445,10.088492538401814,11.34038528355789,12.405469979882215,7.699451371998952,12.4,27950,1.8,954670,12.579425351168465,30.6120439523605,28.60674369153739,10.643887416594216,9.462955785768905,Marion County,IN,18097.0,396.3,32.4,68.30790037709265,5552.0,73.51945244956772,3.3927443386828497,23326.20641210375,2.643213129921765,2224.0,4567000,0,6,21,118,228,255,423,82,1117,2742,4408,4727,7510,54,48,2408.9578602069137,0.0004430850450941163,0.0028721966752909382,0.002329600804466465,1.0445494254559122
459,2.66,0.5893032530730081,9.777076698711273,21.482782225661484,7.518080895264741,15.20878597577309,9.628262745915057,7.425816244531088,9.0,30355,0.5,70116,16.732272234582688,0.9755262707513264,0.0,1.5887957099663417,0.9042158708426036,Morgan County,IN,18109.0,403.97,36.2,29.1261663619744,547.0,72.54113345521024,3.1250926873857403,0.0,3.1937842778793417,350.0,4567000,0,0,1,3,4,4,8,1,41,94,125,133,208,45,48,173.56734410971112,0.0001140966398539563,0.0013406355182839864,0.004991727993610588,1.3919790062182642
460,2.52,1.969080226985623,11.407431172424856,22.25742415431814,6.230073589861842,5.3919111307172525,11.9969521365122,3.9742535742214917,4.8,41200,0.6,90180,11.849634065202928,2.857618097139055,2.5227323131514754,6.147704590818362,8.998669328010646,Dallas County,IA,19049.0,588.45,28.4,91.78804231625836,449.0,79.33184855233853,4.581519844097995,18895.844097995545,2.660550509610005,20.0,1340000,0,0,0,0,0,0,6,6,27,37,67,130,701,44,0,153.25006372673974,6.65335994677312e-05,0.0004102905300510091,0.00022177866489243733,0.4701707695719506
461,2.58,2.743142144638404,5.884639051721345,30.644168798782268,8.903067007805163,15.199015448392005,8.482041649123943,5.1948051948051965,6.1,27805,0.1,66765,15.177113757208119,2.962630120572156,2.2871264884295663,5.022092413689808,2.9880925634688835,Butler County,KS,20015.0,1429.86,35.3,161.41851773049646,564.0,72.34042553191489,4.000868741134752,107075.68085106382,2.1700393659790174,209.0,0,0,0,0,0,0,0,0,3,5,8,13,13,14,26,42,46.693382568922836,0.0,0.00011982326069048154,0.0031303826855388303,3.9257095783719222
462,2.32,1.2758660776563588,9.545745175540572,31.970762613345734,12.312543594512904,9.47454080446408,12.66711229946524,2.996396186933272,8.3,30466,3.0,121436,12.599229223623967,6.181857109917981,4.332323199051352,6.3729042458579,8.049507559537535,Douglas County,KS,20045.0,455.87,28.2,68.50363390663391,407.0,73.02211302211302,4.305147051597052,7392.363636363636,3.3243243243243255,141.0,0,0,0,0,0,0,0,0,8,31,39,44,48,57,47,42,266.38296005440145,0.0,0.0003211568233472776,0.001161105438255542,0.6324318982838832
463,2.83,0.19109006902059208,6.59973760766642,24.6306542695796,10.897838115338542,7.395470880155154,12.594832011864696,4.549084478923049,10.5,30757,0.0,81352,14.953535254203956,12.272593175336807,8.335382043465433,6.951273478218114,2.6932343396597505,Leavenworth County,KS,20103.0,462.83,36.7,68.9811320754717,318.0,80.28301886792455,3.674126509433962,31190.094339622643,2.6540880503144653,802.0,5738000,0,0,0,1,3,3,6,5,25,75,154,169,937,47,42,175.77080137415467,7.375356475562986e-05,0.0009219195594453732,0.009858393155669191,8.138705870783767
464,2.4,3.2158889946946,10.20541422935655,40.742756087607134,8.594749013739628,3.3138348524010337,9.508910352333015,2.7805740715548906,8.0,26161,0.3,73703,9.545066008167916,8.108218118665452,6.400010854374992,8.509829993351692,6.463780307450173,Riley County,KS,20161.0,609.77,26.4,25.676106741573033,356.0,81.93820224719101,4.516051264044943,0.0,3.264044943820225,66.0,0,0,0,0,0,0,0,0,0,5,20,37,43,58,38,42,120.87016416025715,0.0,0.0002713593747880005,0.0008954859368004016,8.11093171241329
465,2.37,0.5582500960430272,9.880426431041107,24.46335958509412,7.947560507107183,9.975268920476374,9.533470995005764,4.901796004610065,9.7,31301,1.1,177499,18.46545614341489,11.019217009673293,8.567935594003346,12.628240159099489,4.774111403444527,Shawnee County,KS,20177.0,544.02,37.2,55.67605739972338,1446.0,83.90041493775931,4.0249479349490365,11295.459197786999,3.4564315352697093,533.0,0,0,0,1,3,5,5,5,0,18,73,100,101,166,43,42,326.27293114223744,2.8169172784072024e-05,0.0004112699226474515,0.0030028338187820776,1.982546380542999
466,2.38,1.468752721256277,12.004295956576009,29.08014281152942,9.99216278192215,8.270296943484949,12.567995123508751,3.8425589968360874,9.1,34190,2.0,323780,13.267959725739699,16.863302242263266,14.709370560256966,7.421088393353513,9.904873679659026,Fayette County,KY,21067.0,283.65,26.7,39.823824238128985,1411.0,86.50602409638556,3.8112006618967436,20844.49468462084,2.6073706591070165,1346.0,653000,0,1,3,8,8,8,9,15,110,148,223,235,392,52,46,1141.4771725718315,2.77966520476867e-05,0.00045710050033973687,0.004157143739576256,1.350299586138732
467,2.51,2.903350391039877,10.633388046731678,24.83248044800618,11.986096359949794,5.4146953751086215,13.165009172540307,6.358018731292845,15.5,24553,1.2,242922,17.133071520899712,50.51209853368572,49.3450572611785,2.8840533175257903,1.9887041931154856,Caddo Parish,LA,22017.0,878.54,40.1,49.608716428571434,2800.0,80.75,3.49651235,7122.4575,1.647142857142857,1174.0,290000,0,0,7,39,85,92,132,34,298,974,1389,1432,1765,52,49,276.50647665444944,0.00054338429619384,0.004009517458278789,0.004832826997966426,1.6223314479544797
468,2.82,2.081664074405744,10.119244002450863,22.914015490722853,4.958288165150586,12.889035521829975,8.898524767874818,4.750907291322996,5.5,32662,0.1,139567,13.56982667822623,6.579635587209013,5.191771693881791,3.844031898657992,2.7592482463619623,Livingston Parish,LA,22063.0,648.17,36.3,24.034379823400467,356.0,94.10252263684721,3.3169554047722287,0.0,2.032814497740436,538.0,387000,0,0,0,1,11,11,24,5,25,109,165,177,281,46,49,215.32468333924743,0.00017196042044322798,0.0007809869095129938,0.003854779424935694,0.7752548954982217
469,2.58,4.867588118515188,8.560886991047683,30.173802299883885,10.218376596621344,5.91452223096228,9.502940405288985,5.614863093231452,14.1,25507,1.3,130562,16.294174415220358,32.78595609748625,30.887241310641688,3.194650817236256,1.7064689572770024,Rapides Parish,LA,22079.0,1317.96,39.7,50.56985124677559,1163.0,79.92261392949268,3.8241208969245672,13168.402407566638,2.231298366294068,1152.0,0,0,1,4,5,8,8,13,8,69,159,220,239,370,48,49,99.06370451303529,9.956955316248219e-05,0.0012178122271411284,0.008823394249475345,2.2885678834576737
470,2.18,1.4706597700776676,7.20412498175863,29.65479221052973,5.22108540203979,7.338705754544128,17.685210708089446,3.63530232030224,6.9,30540,0.0,122083,20.371386679554075,1.1942694724081158,0.4021853984584258,1.58744460735729,3.1085409106919064,Kennebec County,ME,23011.0,867.52,33.4,32.67675000000001,728.0,91.34615384615385,4.083467293956044,678.5851648351647,3.31456043956044,163.0,0,0,0,1,1,4,5,8,4,12,31,100,100,110,43,39,140.72643858354851,6.552918915819566e-05,0.00025392560798800814,0.0013351572290982365,1.2548839723794316
471,2.34,0.6752017878582552,9.342272624609203,42.11095657549065,9.684628460706346,7.612662410993426,9.463523649893608,3.1049772357143706,4.2,36120,2.7,161355,17.333209383037406,4.470887174243129,2.713271977936848,5.777943044839017,9.603049177279912,Hampshire County,MA,25015.0,527.26,20.1,118.18655456852792,788.0,81.58629441624366,3.7713407614213197,52583.373096446696,2.4835025380710656,231.0,0,0,0,1,5,10,20,57,6,81,204,367,412,688,47,48,306.0254902704548,0.00035325834340429487,0.0012642930184995817,0.0014316259180068792,0.7660128288556507
472,2.64,2.58656330749354,8.356589147286822,27.59431524547804,6.69250645994832,10.304909560723514,10.224806201550388,4.762273901808785,4.6,31953,1.2,79332,17.16835577068522,3.4828316442293143,2.489537639288056,4.539151918519639,3.709726213885948,Clinton County,MI,26037.0,566.41,33.9,249.34489743589748,312.0,76.47435897435899,4.550772307692308,15917.583333333336,3.615384615384615,199.0,166000,0,0,0,3,8,9,10,2,33,90,105,106,128,44,48,140.06108649211703,0.00012605253869812938,0.0011344728482831645,0.0025084455200927746,0.736146825997082
473,2.37,0.395574059319276,7.69938615883561,25.038435210018967,11.035674608073077,17.244223496538027,13.007933925104645,4.7283724792674295,13.4,28039,2.4,406892,17.48867021224305,21.98150860670645,19.850722058924728,3.489378016771035,2.170354787019652,Genesee County,MI,26049.0,636.98,34.7,166.96164721208964,1919.0,74.83064095883272,4.142412542991141,74254.23710265764,3.2522561621933725,590.0,359000,0,0,8,62,144,157,224,23,249,919,1387,1452,1765,50,48,638.7830073157713,0.0005505146328755541,0.0022585845875564034,0.001450016220520433,0.5161074683208398
474,2.57,2.602411991601973,7.135882037009911,19.0054196572433,4.9704604267369765,25.638396562667843,10.307113910453591,4.540793906547532,8.0,31631,0.1,88028,18.138546826009904,1.646067160448948,0.7372654155495978,4.670104966601536,3.9407915663198083,Lapeer County,MI,26087.0,643.01,32.5,128.1081726804124,388.0,89.48453608247421,4.732151365979382,36374.033505154635,2.649484536082474,112.0,0,0,0,0,6,23,23,30,0,8,95,159,163,177,39,48,136.89989269218208,0.00034080065433725635,0.0010792020720679783,0.0012723224428590903,1.7460353523878638
475,2.34,1.234271731698833,8.208086938790197,26.088833979056965,10.265206491621583,18.0750638726625,11.55105614796867,4.315752857776872,11.7,28690,0.3,190800,19.26939203354297,20.294025157232703,19.108490566037734,8.54454926624738,2.030398322851153,Saginaw County,MI,26145.0,800.11,37.3,174.80386170212762,1034.0,77.9110251450677,4.46867829787234,65499.8829787234,2.691489361702128,420.0,0,0,0,0,9,38,43,85,2,71,254,507,545,809,46,48,238.4672107585207,0.00044549266247379454,0.001331236897274633,0.00220125786163522,1.7143605870020906
476,2.4,0.7546055105000269,6.016703367527794,20.52607551425963,8.259036468123961,23.160481228852248,11.907191578495086,4.5705999248079925,11.3,31060,1.3,159337,18.836177410143282,3.733596088792936,2.5643761336036204,3.4229337818585766,2.455173625711542,St. Clair County,MI,26147.0,721.17,33.2,78.04083900523561,764.0,86.09947643979058,4.033919541884817,50387.28272251309,3.5510471204188483,485.0,0,0,0,0,4,16,18,25,7,41,190,284,297,358,47,48,220.94235755785738,0.00015690015501735317,0.001192441178131884,0.003043863007336651,0.8165084067102981
477,2.77,1.4812844890632269,7.308024732398112,24.522305697759446,5.636593311614917,15.873944551559072,12.0178179642311,4.592779735389934,3.0,36949,0.5,136349,12.557481169645545,2.3711211670052585,0.9380340156510132,3.075196737783189,2.806034514371209,Wright County,MN,27171.0,661.46,31.3,32.55857792207792,462.0,81.21212121212122,4.319153787878788,7593.774891774892,4.532467532467534,144.0,0,0,0,0,1,1,1,1,3,6,16,32,33,110,34,45,206.1334018685937,7.334120528936772e-06,0.00011734592846298836,0.0010561133561668953,0.6270673052240738
478,2.75,0.5796176203756594,7.034373844964888,21.731460636403344,15.88824300258728,16.83243170592386,13.011995564665165,4.193407479587379,14.8,24364,0.4,143277,15.86856229541378,22.266658291281924,19.841286459096715,6.959944722460689,3.695638518394439,Jackson County,MS,28059.0,722.75,32.7,76.22917553191489,564.0,75.1418439716312,3.7768834751773053,15903.343971631206,1.4592198581560285,404.0,272000,0,0,0,5,6,6,11,7,52,139,228,237,276,48,45,198.2386717398824,7.677436015550298e-05,0.000970148732874083,0.0028197128638930186,1.4440559196521434
479,2.63,2.475976538125546,6.242356171221764,31.648571072007986,9.896418320229627,8.451266691626108,12.59952577062274,4.727318108074379,8.7,23758,1.5,78753,16.442548220385255,9.136159892321563,6.182621614414687,2.373242924079083,2.935761177351974,Cape Girardeau County,MO,29031.0,578.54,31.9,30.71804260355029,845.0,72.04733727810651,4.348220650887574,0.0,4.45207100591716,273.0,0,0,0,0,1,1,1,1,0,15,28,42,43,51,42,35,136.12369066961662,1.2697928967785353e-05,0.0003555420110979899,0.0034665346082054017,1.4970858253019088
480,2.38,0.30240651023453496,12.883423422913241,22.32003556391169,9.396404533832436,9.009901831145038,10.805369697621806,5.72392097789431,9.3,31037,2.0,700307,14.956297737992053,25.3782983748556,23.31563157301013,9.105720776745057,6.0146478615807055,Jackson County,MO,29095.0,604.46,31.8,106.0728381992842,5309.0,72.4279525334338,3.797253581054633,31542.318892446787,2.3146120364514418,967.0,5738000,0,1,1,7,12,12,16,10,86,217,287,303,388,49,35,1158.5663236607882,2.2847122761874434e-05,0.000309864102457922,0.001380822981920786,0.9504403068939524
481,2.23,2.3774345198119544,5.5688381464069865,22.58697112155809,11.177971793149764,2.9872397582269983,13.845533915379448,7.057085292142378,8.7,29743,0.7,81643,18.378795487671933,2.4460149676028564,1.7343801673137933,4.589493281726542,2.02834290753647,Cascade County,MT,30013.0,2698.16,26.9,94.94720554649271,613.0,60.61990212071778,3.574221256117456,115442.82055464925,2.476345840130506,445.0,175000,0,0,0,0,2,2,2,3,9,13,13,14,16,39,44,30.25876893883239,2.4496895018556397e-05,0.0001592298176206166,0.005450559141628799,4.000342956530261
482,2.73,0.3674414210128496,11.63114134542706,15.608465608465607,26.852985638699927,3.4956538170823883,11.182067271352988,6.540438397581255,10.0,30754,3.3,2231647,14.728583866534448,14.069026149745008,11.84582507896634,31.44610236296332,22.249083300360674,Clark County,NV,32003.0,7891.43,25.3,69.46596722881786,4901.0,85.01528109021156,3.8740565709254553,0.0,2.6622121144973576,5591.0,21811999,1781000,4,28,75,163,174,260,126,961,2144,3314,3570,4762,59,40,282.793739537701,0.00011650588108244718,0.0009607254193875644,0.002505324542815239,1.0662976716299397
483,2.28,0.2019424337849692,11.981497024504455,28.147619919096808,9.843431506806093,5.177299146162149,10.692851868914117,3.3314190873464136,7.1,36931,6.1,307117,17.034550350517886,16.073678760863125,12.91006359140002,6.1012578268217,12.733909226776767,Albany County,NY,36001.0,522.8,27.0,64.92410832879695,1837.0,92.24278715296678,3.955176880783888,2784.7152966793683,1.5770277626565048,602.0,1436000,0,0,1,12,30,31,59,127,240,446,758,899,1456,56,50,587.446442234124,0.00019210919616953798,0.0014522152795188805,0.0019601650185434214,1.3229485831132877
484,2.41,0.6688004038040174,7.0860722029115175,32.230902479035464,11.081667068176339,9.936790905232245,12.812747358639916,3.623911621984376,12.4,28097,4.5,191659,19.197115710715387,7.384469291815151,5.639703849023527,4.342086726947339,9.03531793445651,Broome County,NY,36007.0,705.77,27.7,30.364378476420804,1654.0,93.11970979443771,3.684654220072552,744.7642079806529,2.524788391777509,516.0,0,0,1,3,6,15,17,23,3,42,117,224,251,378,47,50,271.56013998894826,0.00012000480019200768,0.0006104592009767348,0.0026922816043076507,1.4254483222807153
485,2.31,1.4280356576176327,5.4207656579061245,30.18492340536018,8.222023483253036,11.10117416265182,13.524507399821134,6.952658454259584,8.4,27980,0.2,80695,16.75816345498482,4.911084949501208,4.46743912262222,4.0944296424809465,5.419170952351449,Clinton County,NY,36019.0,1037.85,35.4,42.96915245009074,551.0,79.45553539019966,3.5389951542649727,0.0,1.6515426497277677,205.0,657999,0,0,0,2,4,4,4,4,25,43,52,54,76,47,50,77.75208363443659,4.956936613173059e-05,0.0005328706859161038,0.002540430014251193,6.243261664291481
486,2.56,0.6667916901085621,12.631535079494073,28.98112840602057,10.307488209594855,5.883742090530863,11.113194835142698,5.234314767352212,6.5,38897,6.3,293718,17.558678732661942,13.070019542554428,11.003411435458501,12.484764297727757,11.642119311720764,Dutchess County,NY,36027.0,795.63,26.4,24.018697302697305,2002.0,90.75424575424574,3.529625064935065,0.0,3.0979020979020984,420.0,184000,168800,1,4,11,35,35,98,100,547,1744,2460,2660,3378,56,50,369.1640586704875,0.0003336533681967057,0.0059376681034189254,0.0014299430065573102,2.7032732076345383
487,2.28,0.4634207993897924,10.470427544490613,28.131416382479593,9.142471961932976,9.989268149908867,10.839612056923153,4.730439872814271,9.4,32795,3.4,919719,17.96374762291526,14.797128253303454,13.242740445723095,5.698370915464397,7.826520926500377,Erie County,NY,36029.0,1042.69,29.7,32.58950346620452,5770.0,90.19584055459272,3.804570480554256,3543.314904679376,3.376429809358752,1301.0,2506999,0,0,11,53,188,198,357,87,582,1506,2450,2773,4483,55,50,882.0637006205104,0.000388162036448089,0.0016374566579574847,0.0014145624913696466,1.1951476483577892
488,2.39,3.2126631571356463,6.046729645921973,29.548568544025386,9.656017884185477,12.25210932429509,9.79663950385808,4.442200908632004,5.2,28134,0.8,63227,17.58267828617521,3.895487687222232,3.3356002973413257,3.6535024593923477,2.3297009189112248,Livingston County,NY,36051.0,631.76,35.2,37.29537288135593,354.0,92.74011299435028,3.648849830508474,14530.847457627118,2.2711864406779663,129.0,1272000,0,0,0,2,5,5,6,2,18,30,41,58,102,44,50,100.08072685830062,9.489616777642462e-05,0.00047448083888212316,0.0020402676071931297,4.4996599553987835
489,2.08,0.12340887923005278,21.63813367632057,23.19554707943407,10.356144941677384,2.541136293076684,6.466935734244022,2.8375171863219046,12.1,74911,59.9,1628701,16.50603763367248,16.899787008174,14.511933129530835,25.85023279288218,29.22292059745773,New York County,NY,36061.0,22.83,14.7,26.71433483843657,7087.0,75.28150134048258,3.529429944969663,632.5069846197263,3.880344292366304,9500.0,44647000,24424000,30,165,664,1390,1487,2000,3187,7278,13280,18252,19046,22771,66,50,71340.38545773106,0.001227972476224918,0.008153737242133455,0.00583286926206836,0.6780864013714023
490,2.4,0.8300276132837001,10.446618390935674,26.439515504980974,10.752075069033207,9.25167186621812,9.513957333811204,4.1501380664185,3.1,43386,0.8,230163,17.748291428248674,2.8101823490309044,2.1497808075146745,3.3537101966866962,4.929984402358328,Saratoga County,NY,36091.0,809.98,25.5,65.92429331514325,733.0,78.73124147339699,3.837957681230672,55640.67530695772,3.7083579846204575,179.0,1436000,0,0,1,4,7,11,11,35,122,187,265,320,403,54,50,284.1588681202005,4.7792216820253475e-05,0.000812467685944309,0.0007777097100750337,1.2604110999595974
491,2.93,0.3849101295806047,11.448430349085221,27.756267349760453,7.0289975455782905,6.882294937889196,10.816872273609073,5.636461559897536,4.9,43905,6.4,1481093,16.884962659333347,9.121911993372462,7.832728937345594,19.775193049997533,15.6285256901491,Suffolk County,NY,36103.0,912.05,24.0,19.866591532498507,8385.0,93.13893858079905,3.3043653333333327,2698.158258795468,3.8468694096601066,1565.0,1585000,0,17,53,458,959,1042,1639,1458,7605,20321,29567,31368,36911,60,50,1623.9164519489063,0.0011066151821661435,0.013720272798534596,0.0010566520805918333,0.730339013147713
492,2.5,0.6222590201684369,8.980711264052575,24.59152123572103,8.99752907540848,15.375360612685805,12.753075718961435,4.659827423381934,8.7,27589,0.3,166436,17.052200245139275,20.74190679900983,19.674829964671105,12.916676680525846,7.384219760148045,Alamance County,NC,37001.0,423.94,32.3,37.325721846846854,888.0,85.30405405405406,3.850533389639639,22299.47972972973,2.733108108108108,413.0,0,0,0,0,0,0,1,7,2,7,34,63,77,183,39,42,392.59329150351465,4.2058208560647935e-05,0.00020428272729457569,0.002481434305078228,0.6344781177149201
493,2.42,0.4019312305467735,5.7936916403205645,21.748400852878465,9.555669926230914,27.12545646153469,9.54096512511335,4.923657574197975,10.2,27197,0.6,90382,19.9674713991724,7.4118740457170675,6.265628111792171,6.249031886880133,4.62260184550021,Burke County,NC,37023.0,507.1,36.9,30.736879472693033,531.0,78.13559322033899,3.3630156120527306,21413.21092278719,3.3540489642184554,177.0,0,0,0,0,2,8,8,11,0,6,61,83,86,137,38,42,178.23309012029185,0.00012170564935496006,0.0006749131464229603,0.0019583545396207208,2.281427717908443
494,2.48,0.34254759818370106,6.958495977057277,18.327624206696946,7.970206325181231,25.793303061685123,10.42645848270002,6.322525823840251,10.4,26528,0.3,158652,17.661296422358372,9.934951970350198,8.246980813352495,9.92612762524267,6.904419736278143,Catawba County,NC,37035.0,398.72,31.3,17.44626388888889,720.0,91.38888888888887,3.7419260277777777,4106.475,3.838888888888889,272.0,145000,0,0,0,1,1,1,2,4,16,33,47,50,83,45,42,397.90329052969497,1.2606207296472784e-05,0.00020800242039180092,0.0017144441923202984,0.9719385825580389
495,2.78,0.5004253615573238,5.284491818045338,18.866036130711105,12.880948806485513,21.9711754991743,12.26292348496222,3.6455987589451033,16.2,21160,0.0,97645,18.53346305494393,22.238721900762968,21.725638793589024,3.659173536791439,2.513185518971785,Cleveland County,NC,37045.0,464.25,38.4,22.39969662921348,534.0,86.23595505617979,3.0962870411985017,5734.606741573033,3.6891385767790266,269.0,0,0,0,0,0,2,2,2,0,6,35,45,46,50,38,42,210.32848680667743,2.0482359567822214e-05,0.0003584412924368887,0.0027548773618720876,0.248860668749046
496,2.87,1.1611883435334172,11.318039962712277,21.961253191748067,9.118266931463543,10.031208203299153,10.11328172496251,4.456288250314108,7.5,26835,0.2,202675,13.517207351671395,17.52756876773159,16.30640187492291,13.96817565067226,8.060194893302084,Johnston County,NC,37101.0,791.3,37.1,60.297055649241145,593.0,91.58516020236088,3.328083271500843,24272.843170320404,2.3204047217537944,180.0,0,0,0,1,5,11,11,18,3,17,92,125,130,212,43,42,256.1291545557943,8.881213765881337e-05,0.0004539287035894906,0.0008881213765881337,0.6991488836807633
497,2.39,3.8989424206815513,10.843713278495887,26.904817861339602,15.337250293772032,8.430082256169213,10.291421856639248,2.7356051703877795,7.2,34399,0.0,98682,23.89898867067956,11.582659451571715,10.54498287428305,6.798605622099267,5.303905474149287,Moore County,NC,37125.0,697.84,26.3,90.01635616438357,730.0,79.16438356164383,3.919677671232877,69769.26575342465,2.076712328767123,126.0,0,0,0,0,2,6,6,9,2,8,84,104,108,156,39,42,141.41063854178608,9.120204292576154e-05,0.0008512190673071077,0.0012768286009606615,3.666322125615622
498,2.49,0.3795588316189009,13.95153748831069,39.57588426206062,11.287749601188185,7.549920237636834,6.973705924418285,2.1810880686506406,5.2,45370,6.4,146027,14.21175536031008,12.59287665979579,11.29928027008704,8.617584419319716,13.970019243016699,Orange County,NC,37135.0,397.96,22.7,70.09451376146788,218.0,77.93577981651377,4.022888532110092,125595.68807339447,2.284403669724771,130.0,6066000,178000,0,0,2,8,10,33,6,34,141,199,209,253,47,42,366.9388883304855,0.00022598560540174078,0.0009655748594438015,0.0008902463243098879,0.4156765529662323
499,3.01,0.8834447549715005,11.91800953100976,20.071185260064045,9.551396947018802,10.356690819819743,11.613900663433032,4.148792483923853,4.2,37302,0.6,235908,12.627804059209526,12.924106007426625,11.85504518710684,11.427336080166846,10.115807857300304,Union County,NC,37179.0,631.52,31.7,25.47496269727404,697.0,85.38020086083213,3.483026757532281,2258.134863701578,3.1434720229555237,230.0,20860000,1549800,0,0,1,7,7,17,13,47,101,186,195,301,50,42,373.5558652140867,7.206199026739238e-05,0.00042813300100038996,0.0009749563389117792,0.430252471302353
500,2.15,2.4822229802419247,5.263572197003491,36.92109889533207,9.14696544304794,6.2081813649602475,14.360683267298155,3.704967069874839,5.6,30274,1.5,70770,12.523668220997596,5.252225519287833,4.962554754839622,4.381800197823937,7.931326833403983,Grand Forks County,ND,38035.0,1436.38,31.2,20.745700712589073,421.0,93.15914489311164,4.738549501187649,0.0,4.786223277909738,204.0,0,0,0,0,0,0,0,2,0,5,11,162,173,287,37,0,49.269691864269895,2.8260562385191466e-05,0.00015543309311855306,0.0028825773632895294,2.7101879327398706
501,2.49,1.6443320114863942,7.3191576644332015,37.57349924791468,17.701353753589498,6.184192533843841,12.395733625051276,2.7553671543826064,19.3,19920,2.1,65818,13.122550062292989,4.175149655109545,2.832052022243156,1.9432374122580447,3.380534200370719,Athens County,OH,39009.0,503.6,33.6,30.901964391691397,337.0,89.43620178041542,3.4935696142433232,0.0,3.845697329376855,198.0,0,0,0,1,1,1,1,1,0,3,3,4,3,6,0,49,130.69499602859412,1.5193412136497615e-05,4.558023640949285e-05,0.003008295603026528,1.2063569236379266
502,2.59,0.7668180834955657,10.022171749945922,23.1635301752109,11.491455764654985,15.427211767250705,11.6044776119403,5.3104044992429165,7.8,30979,0.7,382378,14.716327822207345,10.085569776503881,8.275057665451465,4.864558107422498,6.219500075841182,Butler County,OH,39017.0,467.06,32.1,56.47798954703832,2296.0,85.92334494773516,3.5678877003484324,10883.452961672474,3.157229965156794,995.0,4102999,136900,0,0,2,4,4,13,17,41,115,201,216,479,52,49,818.6913886866784,3.399777183833798e-05,0.00030074952010837445,0.0026021371522420224,0.8904801008426233
