,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,empl_transp_utilities,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,aa_and_mixed,aa,latino,immigrant,county,state,FIPS,area,prc_obese,nh_weighted_health_score,nh_num_beds,nh_prc_occupied,nh_nurse_hours,nh_total_fines,nh_overall_rating,incarcerated,domestic_passengers,intl_passengers,deaths_march24,deaths_april1,deaths_april11,deaths_april23,deaths_april25,deaths,cases_march24,cases_april1,cases_april11,cases_april23,cases_april25,cases_may11,ten_plus,order,density,death_prc,cases_prc,prc_incarcerated,uninsured,cases_may11_prc
227,3.27,1.7401735700143826,7.914090312909875,24.10296046468053,9.307663481356569,2.042345887202548,12.415682967959528,6.0919055649241125,2.0918640616783932,30614,0.7884573603642702,11.586278151967912,2.5747515443239966,2.3129820648638604,0.6082877303744882,1.8020063288417023,1.5416987849297226,Matanuska-Susitna Borough,AK,2170.0,24607.9,34.1,4.127520144711822,4.219507705176107,66.4179104477612,1.583117634943347,9.230731061623917,3.1681961195595174,3.0,1e-17,1e-17,0,0,0,0,0,1,0,3,10,20,20,21,30,44,1.681383789563565,9.292773474774267e-06,9.29238489726869e-05,2.7878061361418594e-05,1.1644799604768628,0.00019513011058889875
228,3.22,1.0401515777303505,1.581939987614705,40.0945786184766,11.490176208973713,1.632607104655745,7.898440578731067,6.6655407307324195,3.414442608412176,14605,0.33647223662121295,11.181904343985003,2.7863566755102953,0.6056977359436353,0.4525267505602445,2.000284071946781,0.9116740035550055,Apache County,AZ,4001.0,11197.52,33.7,5.972536537222463,4.382026634673881,80.88607594936707,1.656098190958967,1e-17,2.0,78.0,1e-17,1e-17,0,0,3,5,5,10,4,17,66,268,314,727,45,41,2.0033352530576427,0.00013923116572900647,0.0009185676558533063,0.00108548934214991,0.6611873528505586,0.01007191795372607
229,2.28,0.6282194071856853,6.6527150567243085,23.42769027425928,18.040257737636303,4.710045159158498,13.567022799867823,6.844090758894152,2.501435951739211,25450,0.4700036292457356,12.252722425472587,3.4481869081090304,1.5738487234550225,0.7652847087263684,2.8809288674029734,2.0544051274529087,Mohave County,AZ,4015.0,13311.08,32.2,3.8754278376340907,6.548219102762372,66.39885222381636,1.5402635897656494,7.949125936574526,2.5954088952654235,469.0,1e-17,1e-17,0,0,0,3,3,25,0,7,30,69,81,198,37,41,2.8179518465851983,0.00011929615284055643,0.0001431536757150881,0.002235628444140695,0.9753561784732363,0.0009444357698692673
230,2.51,0.6899225409230839,12.389475954280783,24.569456853261038,12.05344764604138,6.660930492533437,11.46655341023621,4.270002156566745,2.4932054526026954,29410,1.1314021114911006,13.853840489874337,3.0340760165761496,5.1253376807981725,1.5371535277246038,3.6519837819381467,2.65685704156757,Pima County,AZ,4019.0,9187.04,25.2,3.417361166823114,8.0519780789023,69.6814272061166,1.5880873262446553,7.0286975256488775,3.5448179465903604,1912.0,14.374555325755864,1e-17,1,4,16,70,76,134,24,217,591,1026,1090,1602,51,41,4.737093168614581,0.0001289527880609817,0.0005686145153750873,0.001838410792879313,1.133432474646911,0.0015405715662124909
231,2.84,1.5260605742251734,10.013628996611168,21.953735081773978,10.115539511811797,9.546436815480577,13.55962379058003,4.8143509650803,2.2823823856765264,23958,0.18232155679395462,13.010624787225733,3.0592947388171603,6.223134692197935,1.6976390416036993,3.4476340963790832,2.188613571767444,Pinal County,AZ,4021.0,5365.61,33.3,4.066713081534048,6.052089168924417,76.60377358490565,1.6957388657489316,1e-17,3.0283018867924527,567.0,13.530492932718326,1e-17,0,0,0,8,9,19,17,65,146,303,332,620,53,41,4.434785671482589,4.2491571579531945e-05,0.0003264678223405471,0.0012672615774638135,1.9458373021602837,0.001385636094472084
232,2.76,2.4463688292604484,8.490689402657182,23.30656972486662,10.793493043205357,5.3601318129511455,9.345904383303694,5.537974683544303,2.8507065015037334,21484,0.5306282510621704,12.264949859164869,2.988034711426683,3.738780359028511,1.3353007415576308,4.179184741364832,3.237450914776237,Yuma County,AZ,4027.0,5513.99,37.5,3.350962681502125,6.238324625039508,71.95694716242663,1.546237289909608,1e-17,3.250489236790606,424.0,1e-17,1e-17,0,0,0,1,1,3,2,12,15,42,53,199,40,41,3.6755629660812223,1.4142304583049511e-05,7.070952295231018e-05,0.0019967982522425005,1.4331638045141506,0.0009376730846877877
233,2.45,0.3506464020299259,10.815015397685036,27.851757459912925,10.293617925029203,7.931931613040247,10.459275777848573,5.53148561112881,2.631888840136646,33539,0.5306282510621704,12.880752856406048,2.8070361589836166,38.462615870428856,3.636314731022001,1.980245984099348,1.8384033346946067,Pulaski County,AR,5119.0,759.76,33.1,4.764382811075493,7.87587915949631,69.88221884498479,1.7269389299414233,10.126599355626004,2.4464285714285707,1058.0,13.844098986633012,1e-17,0,2,9,12,14,23,61,107,249,427,471,630,49,0,6.24968065351107,5.8570149867198685e-05,0.0006339031460638532,0.0026906826606374512,0.8704137085906056,0.0016030741737603571
234,2.54,1.0219495163611119,8.689242509647489,24.319472748558297,7.710185145037506,12.933269739409445,12.634089233837747,7.370246715518363,2.5416019934645457,28059,0.5877866649021191,12.375655069709087,2.514575742250671,4.471621912466608,1.5068274640067334,2.8979073608231536,2.395740700471126,Washington County,AR,5143.0,941.97,29.9,4.645221022995896,7.103322062526113,82.18930041152264,1.644735938735937,9.630432630031036,2.85925925925926,642.0,13.534474352733596,1e-17,0,0,0,2,3,3,5,22,37,62,74,110,46,0,5.531644753514722,1.2660231049385747e-05,0.0001561316488352904,0.0027056430392820782,0.5946353634097171,0.00046410369753277785
235,2.99,0.3411105330157558,12.843543437806726,20.626632428041198,11.673863696120007,9.108526085557775,10.096035705423855,6.357039442600616,2.4423470353692043,34115,1.9021075263969205,16.12859226821346,2.682111178739534,9.193066599851683,2.200555550448484,3.904789593401985,3.5565164372855516,Los Angeles County,CA,6037.0,4057.88,21.4,4.723583757851997,10.562276180459634,88.45387804403583,1.6476500645221595,9.140023385369055,2.7423103541278846,17367.0,17.554536422796037,16.346871391674853,11,64,244,797,895,1570,536,3518,8453,17537,19133,32263,67,53,7.820577690841515,0.00015534859811321957,0.000836124047690829,0.0017170909900375046,0.5305663959296347,0.003187526629614922
236,2.52,2.164045274119515,8.422911547911548,17.698095823095823,9.74099099099099,6.431715806715808,17.124795249795252,3.1659500409500407,2.766319109226186,26939,1e-17,11.380616182407755,3.125452592740295,0.7978905554414082,0.2893757267866768,3.281677512235329,2.6069295058007054,Mendocino County,CA,6045.0,3506.34,32.2,4.295553284786341,5.616771097666572,75.2919708029197,1.693818146085122,8.464964384659854,3.4635036496350367,303.0,1e-17,1e-17,0,0,0,0,0,0,1,4,4,5,11,12,17,53,3.2575204922273597,1e-17,4.5657930790508654e-05,0.003452699780743738,0.8108921663481556,0.00013696753890745682
237,3.02,0.5001649962806612,14.738339127363314,19.231593884974558,11.11313540679048,11.60175494041754,10.494444547724836,3.906787380788608,2.1162555148025524,41722,1.1314021114911006,14.974267039335741,2.759419233076827,2.6042634452072337,1.05752653348363,3.559841520345982,3.422703820175583,Orange County,CA,6059.0,790.57,19.0,4.499066200129692,9.029297996680608,82.3732470334412,1.62290801567215,1e-17,3.4395301450317652,6311.0,16.053343880418044,1e-17,0,10,18,36,38,76,125,606,1221,1827,1969,3557,58,53,8.301760631623047,2.3854317915158936e-05,0.00038316960179666924,0.0019789142877480437,0.4348100533812674,0.0011158353931421498
238,2.68,0.6543519017235586,11.73580149577751,23.138467688651748,8.880831949896448,6.0014324818024845,11.29550767044035,4.155862903718345,1.9021075263969205,42384,0.7419373447293773,12.881946497419662,3.021478297556109,2.7361127714937594,0.9983697777203,2.7246173222296033,2.5499898621063184,Placer County,CA,6061.0,1407.01,20.3,4.236644562804423,7.026426808699636,85.60888888888887,1.6736273243067894,7.813277122854391,3.743111111111111,711.0,15.567836131317225,11.795853756086931,1,2,4,8,8,8,12,78,123,136,139,170,50,53,5.6362942219668986,2.0348312235379193e-05,0.0003128095536689906,0.0018068413281983255,0.4401698775343604,0.0004323125738050811
239,2.79,0.6428226677093718,11.822961901653493,22.30830507443201,9.983736149450404,5.17220873047923,11.220397302634854,5.750709468990811,2.4069451083182885,32748,1.1939224684724346,14.247926539878572,2.7154101481184374,12.543681759924723,2.38700180904306,3.196522352063279,3.1319427305514433,Sacramento County,CA,6067.0,964.64,28.7,4.259604469654872,8.268475388982598,89.10466906105694,1.6634444297026914,5.779973594029672,3.677970201329498,3643.0,15.567836131317225,11.795853756086931,4,7,24,41,41,50,88,224,653,987,1019,1173,62,53,7.376796713629299,3.2446463338342995e-05,0.0004236679259492663,0.0023612976129369326,0.616297426405957,0.0007609168084417657
240,2.86,0.9018861187634288,9.886437693256976,23.653498615713843,8.562699612214997,8.798883327093646,11.362701461011195,6.430113192547503,1.840549633397487,35820,1.4586150226995167,13.00944324862674,2.821813548578156,16.236985289178474,2.666438926930512,3.3272767865643167,3.045992758294388,Solano County,CA,6095.0,821.77,30.0,4.378616334479155,6.741700694652055,80.04728132387706,1.6895228821714845,8.239558504458996,3.711171886331433,928.0,1e-17,1e-17,0,0,2,4,4,10,14,49,121,191,199,379,52,55,6.299818785248123,2.239064966563547e-05,0.00027089319921496166,0.002075719753775309,1.2973514313808778,0.0008482552525805777
241,2.42,0.5887647322821915,10.702268195413758,25.381148222000665,8.005151213027585,14.694458291791296,10.683574277168496,3.911183117314722,1.5260563034950494,43008,0.7419373447293773,12.106870903410142,3.087615531966887,2.6171795197420367,1.0366937695181977,2.0444822109379923,2.2629962726080146,Litchfield County,CT,9005.0,920.56,26.9,3.9505409974534462,7.136483208590247,88.89828435254299,1.5322596300006357,9.54760068515363,3.1990445859872616,0.0,14.976784920844084,1e-17,0,1,20,66,73,109,13,131,388,751,834,1161,50,49,5.286953177103951,0.0006016598264466309,0.002140041080386129,1e-17,0.5626613664267783,0.006389973941933259
242,2.34,0.5547044407934527,13.06136556214601,28.944610444632744,7.022922891673727,7.845738750390224,8.504660393346118,3.8197386611960935,1.62924053973028,46596,0.5877866649021191,11.99955880096251,3.041755407447594,6.919019928449368,1.992665398003904,2.0056538694903576,2.098488228904106,Middlesex County,CT,9007.0,369.3,25.2,3.8531214160481535,7.282761179605593,83.27372764786796,1.5635281475793432,9.235717086409773,3.6836313617606606,0.0,1e-17,1e-17,0,2,18,57,62,115,8,66,290,545,576,801,47,49,6.090210832341576,0.0007066508425151198,0.001781031872223057,1e-17,0.8504296578547289,0.004911634358600729
243,2.56,1.5013352786427554,8.375653472740849,22.572815533980584,11.258401792382374,2.3226288274831965,13.360716952949964,11.456310679611649,2.151762203259462,26521,1e-17,11.163424724779496,2.9656713027806543,19.95376083287236,2.883531527972699,1.9966396813890208,1.6062784508916572,Columbia County,FL,12023.0,797.57,36.0,4.158201524655161,6.037870919922137,74.25837320574162,1.6279334851924565,1e-17,2.674655888780444,204.0,1e-17,1e-17,0,0,0,0,0,2,2,3,24,46,47,103,37,38,4.493089995658601,2.8367184842478673e-05,0.00034035311964377075,0.002889315798009468,2.0290440377529033,0.001459864619447941
244,2.48,0.3462552119348701,11.512104015516126,23.5931326772502,9.049637238704118,5.256806263917822,14.10099849148768,6.857266001005676,2.468099531471619,24769,0.5306282510621704,12.159326890132263,3.352751773430519,7.075681764598015,1.892813183771605,2.7201286573268626,2.1694705124961846,Hernando County,FL,12053.0,472.54,31.8,3.000262903822267,6.493753839851687,88.07575757575756,1.572156800673664,1e-17,4.818181818181818,597.0,1e-17,1e-17,0,0,2,3,3,5,5,24,65,83,89,101,45,38,6.0036719730192925,2.6196183217603484e-05,0.0003404968667897596,0.0031229836512357678,0.6937626095136883,0.0005290298710979172
245,2.49,0.8900949017843909,13.422303297969373,24.999599955194977,9.349847182884485,6.2134959115420925,12.062150960907626,4.914150384843103,2.128231705849268,41432,0.26236426446749106,11.988619125241863,3.476096895935174,7.826016704782739,2.062137344350846,2.7041198464208587,2.3168337973461828,Martin County,FL,12085.0,543.46,19.2,3.332778936620939,6.70196036600254,88.76998769987698,1.676409723026488,7.658535852812362,3.7749077490774905,497.0,1e-17,1e-17,0,0,3,5,5,6,4,29,115,166,169,261,45,38,5.694028487337503,3.728676630951217e-05,0.0007144210853069012,0.003083884660861128,1.111733870402165,0.0016206905452248357
246,2.33,0.7621332645399819,9.58562410914274,16.030340052942375,22.917939319894113,2.0336998574628384,8.773671350030543,6.961413154143759,2.2192034840549946,50988,0.4700036292457356,11.225616656180232,3.1621441780460438,7.434656856864861,2.075286079221868,3.256056731072712,3.0730905001937394,Monroe County,FL,12087.0,983.28,21.4,3.8781145571769593,5.484796933490655,70.5,1.6965262031324617,1e-17,3.0,550.0,1e-17,1e-17,0,0,3,3,3,3,2,27,58,74,77,92,46,38,4.3477299513724015,3.998480577913321e-05,0.0007727563803858012,0.007303955341208187,1.1997132755692757,0.0012254740254645064
247,2.94,0.242926876620549,13.819753845103355,19.6377665113262,17.477652025969743,4.63090990821825,11.593491632668155,5.856847783411004,2.517696472610991,29830,0.9932517730102834,14.13806206354333,2.560519104941015,22.45139047329328,3.0847096826945855,3.506461090052907,3.1432927719750405,Orange County,FL,12095.0,903.43,25.2,3.6766033495716077,8.362175469149628,93.16175628261938,1.6388968258056924,10.234889107990476,3.5253038480416192,2510.0,16.87852762507031,14.963516320837204,2,4,13,29,30,35,48,392,914,1274,1304,1512,53,38,7.33251684827913,2.535014893348254e-05,0.0006617903915557648,0.0018163403213402364,0.5969527839132731,0.0010945410861513353
248,2.59,0.3995372595524309,13.167594067023316,23.150865076667085,9.51763253475515,5.738401531552486,14.28942047914691,4.121414896852802,2.272125885509337,28478,0.4700036292457356,13.198640851628488,3.1626404498853224,7.347441765654246,1.8940567207059826,2.820832286793494,2.428193431049758,Pasco County,FL,12101.0,746.89,32.0,3.671050426200195,7.644440761556566,91.87739463601532,1.636739150573613,9.70566276107357,3.2555406251820767,1694.0,16.210766076949017,13.046563821483023,1,2,2,3,4,9,14,43,148,221,233,300,50,38,6.584104200934738,1.667795517189619e-05,0.0002742243913838967,0.00313427099908481,0.8099104795907935,0.0005557819995597109
249,2.29,0.36533740256790626,14.494166694684465,21.311457037510227,13.882258010288133,5.511661007071692,14.101917538020153,3.5050263927646834,1.9600947840472698,40365,0.5306282510621704,12.963880995956027,3.6325184801143537,5.259211001176421,1.7034557936412478,2.335850753390065,2.5757222695064548,Sarasota County,FL,12115.0,555.87,21.5,4.014223364991966,8.045267716607803,84.49005772931366,1.6839097153969396,10.200459037713335,2.9743425272610646,875.0,14.186384911433706,1e-17,0,3,12,32,32,57,21,82,219,310,318,430,51,38,6.6446460143839925,0.00013356875823174394,0.0005130878511915923,0.0020484350686450245,0.6317555111846332,0.0010071838821314513
250,1.9,1.0066152235620722,10.21406727828746,14.209989806320081,14.719673802242609,4.084267753992524,13.910975195378866,6.591913013931363,1.8718021769015913,33441,0.09531017980432487,11.765666652723382,4.057280698327997,8.452552930394395,2.203648574929616,1.9095016567036007,1.9729209503639553,Sumter County,FL,12119.0,546.93,31.8,4.500737017988257,5.484796933490655,92.75,1.6365188901207406,11.101552942397598,2.25,323.0,1e-17,1e-17,0,0,9,12,12,14,8,52,107,166,169,244,48,38,5.465576933826005,0.00010872857475316456,0.0008306970180541735,0.002505518490582324,2.0988837116368235,0.0018932933431053303
251,2.7,0.7741232894338692,6.652775261218821,18.155462946185907,14.398743733768196,13.80986893760947,10.291719514404782,6.782629703448692,1.62924053973028,27571,1e-17,11.118711821072,2.939226272180468,5.407890833580542,1.6250963439707573,0.49062897046849185,1.2410405042862722,Catoosa County,GA,13047.0,162.16,39.0,2.8627015074747844,5.942799375126701,90.81578947368422,1.4938424198597033,1e-17,3.3552631578947367,245.0,13.12834743715147,1e-17,0,0,0,0,0,0,1,4,12,45,46,55,31,38,6.032515819732729,1e-17,0.00017797288926637127,0.0036273497225542753,0.5891371484816125,0.0008154490981536841
252,2.79,0.10212407224610166,8.953556567151674,16.857039126427793,11.72675733795068,13.307453849805903,12.557600469182004,10.707403580305527,2.2300144001592104,31800,0.4700036292457356,11.890436815396741,2.722841815917209,18.439093950529266,2.901134969632204,2.0969847484564657,1.7825534361716642,Coweta County,GA,13077.0,440.89,28.4,3.9612520476354955,5.564520407322694,86.53846153846152,1.510149250493199,10.461645134949325,2.453846153846154,582.0,17.637849548996172,15.629276270493978,0,2,2,4,4,4,9,42,101,177,187,278,48,38,5.804652599693238,2.7422428806237662e-05,0.000692186205158555,0.003982079087694975,0.3551710439445342,0.0019040710395706439
253,2.85,0.10216747103380575,10.47574809309603,22.81194993154704,11.463426559749658,8.468609426950911,9.29493448073538,9.199589282221787,2.322387720290225,29480,0.7419373447293773,11.414154302870207,2.7170491864142656,59.29090226725832,4.076067339992281,2.4339254763851037,2.3904013869162926,Rockdale County,GA,13247.0,129.79,41.8,2.2006969255895448,5.62040086571715,90.5090909090909,1.498185804674013,1e-17,4.629090909090909,335.0,17.637849548996172,15.629276270493978,0,2,2,6,6,7,4,45,91,151,162,243,46,38,6.549657135285225,7.726482522677133e-05,0.001003977378998966,0.003690996516379452,0.6549291215229475,0.0026787059025541963
254,2.84,0.36286884095568955,7.858103027955616,17.885215647854913,8.808183910141029,10.674170103210226,11.526281014330955,6.652844546718006,2.322387720290225,26850,0.33647223662121295,11.445759495110371,2.775562142870571,19.104199865244965,2.974953297352399,1.7331895985582737,1.9611963485622772,Walton County,GA,13297.0,325.68,27.8,3.584314515620462,5.442417710521793,93.73913043478262,1.2859174813726675,9.16684497012843,1.0,400.0,1e-17,1e-17,0,0,2,3,3,7,0,12,36,81,97,152,40,38,5.663310540995107,7.486110594738449e-05,0.0003849402855458888,0.004268813244243684,0.6325075190060145,0.001624296406447567
255,3.06,0.5078309881482562,9.43379468581156,22.34327584930797,15.0837941571418,3.1250726920921577,10.972435158653795,7.3083307780961535,1.791759469228055,35958,2.1041341542702074,13.795390500292402,2.9292753351917535,4.5993184229858795,1.2815549170344576,2.3979323748326795,3.035841255799205,Honolulu County,HI,15003.0,600.74,23.7,4.3099023999235575,7.8838232148921525,86.31360723709005,1.6471290805023293,9.502110683791521,4.057293629852996,0.0,15.788201868779279,14.650114331124735,1,0,5,7,8,11,41,157,343,389,395,410,54,47,7.397840013535528,1.1223510601998978e-05,0.0003499102051867933,1e-17,1.7701692685191333,0.0004182457203535271
256,2.78,1.2766384056489646,6.973461321287407,27.66541758636621,9.17304039833684,8.541655972486014,11.17499101688825,4.922745238950772,2.1633230256605382,23890,0.9932517730102834,11.375259823819494,2.7190584199796204,1.4138492965181666,0.563193187714053,2.279903299051461,1.4533826911139613,Bannock County,ID,16005.0,1111.99,32.0,4.253694734624723,5.733341276897746,68.63636363636363,1.646946502649114,9.545058984698887,4.3149350649350655,277.0,1e-17,1e-17,0,0,0,0,0,0,2,4,5,8,8,13,13,47,4.374022379516752,1e-17,5.737860124020167e-05,0.0031738237958902223,0.7702140507745525,0.00014917751578250407
257,2.46,1.1330225977750883,9.520675083266411,20.997617198299125,10.751569884546015,10.601492871341874,13.450323192164399,3.4359737233580394,2.174751721484161,30304,0.09531017980432487,11.992297572657527,2.9916078079857833,1.0222593727748368,0.24336433840389488,1.7559088179127578,1.232095952013097,Kootenai County,ID,16055.0,1244.13,26.1,5.489854791158892,6.349138991379798,71.66374781085814,1.6292254312604217,10.397744000526185,2.008756567425569,376.0,1e-17,1e-17,0,0,0,0,0,0,6,30,44,59,59,64,45,47,4.873773444987479,1e-17,0.00027240028151376353,0.002325395468164109,0.5300690153242547,0.0003961940659859471
258,2.37,1.197640052676547,6.718802872504418,23.062751438132118,10.442907094785124,14.918975824341093,13.176298078730685,6.825957814791143,2.6741486494265287,30651,1e-17,11.603049492632637,2.9979823218546726,4.273965091839532,1.4448796099687353,2.4003015535193377,1.4768955737518856,LaSalle County,IL,17099.0,1135.12,27.6,4.260021799040825,7.330649188418966,81.09863013141917,1.5708068376898576,9.996224938476738,2.9955962272388272,168.0,1e-17,1e-17,0,1,1,1,1,5,2,6,18,39,43,105,35,51,4.578866296426271,4.5690265696843566e-05,0.0001644751874613084,0.0015340507418810582,1.3383525530688258,0.0009590574571111633
259,2.49,0.7663382650183292,7.458976778440082,29.52406158661481,8.859404846838967,6.785804699546616,11.185013003152976,3.2818577247934453,2.0794415416798357,33210,0.5877866649021191,12.060057945345282,2.6497603393638114,9.61013261739996,2.2425206979553978,1.8021778489936615,2.033944315838462,McLean County,IL,17113.0,1183.38,33.4,4.260021799040825,7.330649188418966,81.09863013141917,1.5708068376898576,9.996224938476738,2.9955962272388272,254.0,12.083910661257521,1e-17,1,2,2,3,3,3,7,18,75,87,88,121,45,51,4.990745948713412,1.735814777034781e-05,0.0004338633282898189,0.0014685903596390302,0.47218261303724585,0.0006998730681279646
260,2.27,0.9121001160502695,8.139824122441214,20.483443805510444,9.13626852786679,15.796789722429507,12.239731940359654,8.771929824561402,2.4423470353692043,29140,0.5877866649021191,11.873936992324088,2.9834026953181647,12.55880733497355,2.3780771471742708,2.646447272862583,2.218967545059511,Rock Island County,IL,17161.0,427.64,33.6,4.906892808901364,7.0825485693553,68.06722689075629,1.6354055803403602,10.548710568840448,2.415126050420168,234.0,12.77422616877261,1e-17,0,0,3,6,6,16,1,17,84,247,293,517,41,51,5.818624416824629,0.00011150991404383233,0.0005852883757407548,0.001629594911930857,1.0513887438209357,0.003596888433233884
261,2.67,1.0897699723480425,14.903612042049785,23.66589327146172,6.0038383317578985,13.282346538340347,7.5821374351923465,5.903583397782932,1.6486586255873816,42034,0.6418538861723948,11.112447898373103,2.6435388110131437,2.5388438633412442,1.081055827130772,1.4286787399089007,1.4795787152068467,Boone County,IN,18011.0,422.91,26.9,4.705686169543201,6.173786103901937,66.20041753653446,1.4707643168430986,11.503672011074883,1.9457202505219209,150.0,15.334367311129231,1e-17,0,0,2,19,19,31,3,29,103,172,182,226,43,48,5.071565927808266,0.00046258646341907765,0.0015361558863056027,0.002236336919149447,0.9073040703355699,0.0033675082484811254
262,2.51,0.6899210492736519,8.33036070252009,30.05749417714082,10.856747172503514,18.29636779486749,9.587258954613171,2.753005854334096,2.186051276738094,26222,1.3862943611198906,12.170699321673785,2.5336323489250856,6.9257386763913615,1.8842647198017541,2.25145100458338,2.5200551272357608,Tippecanoe County,IN,18157.0,499.81,32.7,4.372646606422533,7.118826249062078,69.34359805510535,1.586591413422911,9.584049169464953,2.4736790328900007,346.0,1e-17,1e-17,0,1,1,2,2,2,2,18,43,62,71,244,44,48,5.959051814832176,1.0360064025288339e-05,0.00022271772692084843,0.0017906961068245518,0.6587682350452898,0.001263136265683602
263,2.23,0.7293662882410974,5.437005726752113,29.697300245432235,7.9117807472048,23.07062994273248,10.65584946823016,6.889146441232616,2.6026896854443837,24787,0.18232155679395462,11.096455019685383,2.989430610652453,8.18066003397234,1e-17,1.4190861408728106,1.4016902783040037,Wayne County,IN,18177.0,401.74,37.7,3.628217708136348,6.756932389247553,72.0256111757858,1.4308517090461914,6.640216649383196,3.1548311990686844,292.0,1e-17,1e-17,0,0,1,2,3,5,1,3,17,30,31,53,35,48,5.1067091317864035,7.582823392093847e-05,0.0002577925390919244,0.004418759648903005,1.1704268111841538,0.0008034868728650507
264,2.41,0.6957630398054743,10.273921263252577,23.938336484246825,6.940893304794662,17.054076338166585,11.277494149295,6.789316321176638,1.9315214116032138,34843,0.26236426446749106,12.327891968851269,2.839742253208417,7.754449800583421,1.9848824331719053,1.4706894486757027,1.6822098784532935,Linn County,IA,19113.0,716.88,34.5,3.5217845342996354,7.249925536717988,72.94243070362474,1.6078332904494252,8.734823005659946,3.834206001977527,365.0,13.297997623898429,1e-17,0,2,10,29,33,59,6,94,235,479,548,841,46,0,5.756147368540389,0.0002611330089173368,0.0010397011906531457,0.0016143909845070911,0.6030949663819959,0.0037158256774553174
265,2.54,1.0233307665276823,6.085108894528714,21.684471463141122,8.868952763186371,16.299750142635116,15.544275905487027,5.618839638788882,2.3702437414678603,29277,0.4054651081081644,11.538008245337691,2.797756591273356,5.37941661221584,1.661212956198349,2.8890364151156813,2.2774510631053495,Woodbury County,IA,19193.0,872.83,35.4,4.526995381015636,6.638567789166521,71.28440366972477,1.5967516207570127,10.909312492112049,2.8073715792201046,209.0,1e-17,1e-17,0,0,0,1,1,9,2,4,18,120,316,1676,33,0,4.774733838506354,8.776763037908174e-05,0.00017552755827724464,0.002036174450497171,0.6531584646715356,0.016212858877421982
266,2.31,0.6632482536067514,11.320624633734358,26.043641628460136,13.337240166844776,8.54562377193285,11.834258333620602,4.164224895722017,2.639057329615259,32795,1e-17,11.08746681134216,3.0676307636495506,12.426162274661035,2.48183365027796,1.2826344495777386,0.6312353090829343,McCracken County,KY,21145.0,248.74,30.0,4.260021799040825,7.330649188418966,81.09863013141917,1.5708068376898576,9.996224938476738,2.9955962272388272,479.0,1e-17,1e-17,0,0,1,2,2,2,0,8,16,30,34,72,37,46,5.5748426145649335,3.0605842657751996e-05,0.00024482051718205644,0.007303476060768713,1.0580533887926835,0.0011012206306953154
267,2.64,1.1101076369910048,11.37992973978286,24.778648524058557,10.461142284887693,7.5776121063758755,12.408399434103227,5.2297763436074325,2.8449093838194073,26991,0.7884573603642702,11.947794023447635,2.7595878417474218,38.13303123482764,3.649158534959247,1.1719223100095852,1.159817456499603,Ouachita Parish,LA,22073.0,610.41,40.3,3.7507348455241556,7.017506142941256,81.55156950672647,1.6054726304295426,9.38819404033264,1.736322869955157,2084.0,1e-17,1e-17,1,1,5,16,16,25,9,80,350,579,609,842,47,49,5.537600413861001,0.00016182539075690396,0.002263175877081375,0.01340066479283632,1.492993194296143,0.0054359187672292815
268,2.33,0.4045351762464118,9.024764085612453,26.710494727705857,8.742220826946873,11.370057801333306,12.670126128788016,4.504071946963122,2.4069451083182885,27378,0.26236426446749106,11.586919144878555,2.9400194343048085,3.9097688500078935,1.3754701960081104,1.0925326196922613,1.5255627667165423,Androscoggin County,ME,23001.0,467.93,33.8,3.653419154488504,6.315358001522335,87.77173913043478,1.6474543960559525,1e-17,3.857183298754399,149.0,1e-17,1e-17,0,0,0,1,1,2,3,11,27,37,38,92,41,39,5.442927332397099,1.8573551263535444e-05,0.00025071383932427253,0.001382785930311957,0.7562210782712162,0.0008540265081621696
269,2.63,0.2968021794937974,15.791661838975484,18.817431486542667,9.269848626323071,4.9641160554241655,10.871165393292122,4.6100475044812335,1.8082887711792655,46407,1.667706820558076,13.263918493690431,2.755146203528761,19.345313012667717,2.8760901781513133,2.2064124523577617,2.2861532665780135,Anne Arundel County,MD,24003.0,414.9,29.1,4.585017284012153,7.495541943884256,83.28515842134519,1.5198093662074146,7.654818035366084,2.739855475264036,733.0,16.356718851892083,13.311827697155495,0,1,19,61,70,124,20,158,615,1294,1430,2492,51,42,7.236599244798068,0.00021524302582870959,0.0010670813391027258,0.0012716920159854955,1.6806806529915816,0.004316825146095967
270,2.43,1.0979984334887074,6.894771109764037,26.37120854942637,7.031723580521318,21.60032329763589,12.199995509755054,4.968456029276397,1.9315214116032138,27702,1e-17,11.495443542753714,2.9658528512587554,3.9403252396556288,1.1941944205069521,2.214901103397427,1.43568717775344,Lenawee County,MI,26091.0,749.56,40.2,4.9439486702088,6.126869184114185,74.20131291028446,1.6342657392374775,10.758932751980453,2.452954048140044,258.0,1e-17,1e-17,0,0,0,0,0,2,0,22,43,80,82,128,44,48,4.883545920776253,2.0352712508462035e-05,0.00043749205835785316,0.002622085957819814,1.4393128573094431,0.0013017392258205323
