,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,empl_transp_utilities,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,county,state,FIPS,area,prc_obese,incarcerated,domestic_passengers,intl_passengers,deaths_march24,deaths_april1,deaths,cases_march24,cases_april1,cases_april23,ten_plus,order,density,death_prc,uninsured,log_population,log_density,log_intl_passengers,log_domestic_passengers,log_area,log_cases_march24,log_incarcerated,log_empl_agriculture,log_prc_public_transp,log_deaths
243,-0.12174999245277145,0.5745846694469805,-0.4800579914898,-0.2811370216224077,0.5698585854999274,-1.4867563140904168,0.907033413106561,3.215989509023215,-0.33701353348248936,-0.6997956746417936,-0.3915308851696934,-0.45070301613075525,0.4091806897905774,Columbia County,FL,12023.0,-0.14836423786974112,0.9291914205432886,-0.4318454987632014,-0.4539129743497599,-0.2566045534918773,0,0,1e-06,-0.1634778820728571,3,46,-1.0268834575566903,-0.5874130859630702,-0.22504690601489427,1.418379359743557e-11,2.3229521617635656,-1.1393730666431925,-0.9803163563628392,-0.5099839552716328,-1.1410281813195413,0.2090912604419607,-0.6191891153067324,-0.32430692898612246,1.1002708808351165,-1.0433669830218941,9.999995000003334e-07
244,-0.44151892856533204,-0.5588861111979272,0.39231295206293537,-0.06643805544910515,-0.2233542911979374,-0.9853089138789094,1.273722820867128,0.8104657962920944,0.41651182559833205,-0.9224950188394315,-0.2646728752528345,-0.24678307918865017,2.5732794733712723,Hernando County,FL,12053.0,-0.32741180106508044,0.13799376411186645,-0.08281946403503938,-0.4539129743497599,-0.2566045534918773,0,0,3.0,-0.1542013479408248,24,83,-0.07522903043873792,-0.5874130859630702,-0.13185361542948704,1.5717915804364342e-05,-0.37256641839287685,-0.03625407767405121,0.243455685649265,-0.5099839552716328,-1.1410281813195413,-0.38302691324653493,-0.17483333809244972,0.37527645952175803,-0.8776678782807804,-0.30249579152662687,1.3862943611198906
245,-0.40154781155126107,-0.18218371018619303,0.9236149214965064,0.22951607266018706,-0.11554271253055277,-0.8218118019955252,0.2638046281491492,-0.2058780355042996,-0.3841088684250405,1.1955638694968924,-0.3371631769896541,-0.2975301079122247,3.4584005289274087,Martin County,FL,12085.0,-0.28834447441273,-2.235599205182401,-0.1716301598946226,-0.4539129743497599,-0.2566045534918773,0,0,5.0,-0.15729352598483556,29,166,-0.07522903043873792,-0.5874130859630702,-0.16370165390150343,3.107288455801929e-05,0.1267588004227944,-0.22533989711132169,-0.007396665595270499,-0.5099839552716328,-1.1410281813195413,-0.22490012841063242,-0.29171419593082226,0.25569908540752473,0.05359362670281361,-0.6770500985037974,1.791759469228055
246,-1.0410856837763822,-0.2900464514547324,-0.14351730278663044,-1.6578292895694406,4.757038829660754,-1.53613392808998,-1.3651035347197302,0.864939815136164,-0.19572752865483548,2.4102413427575247,-0.2827954506870394,-0.4430383562320656,1.4031635416797215,Monroe County,FL,12087.0,-0.04606314885947612,-1.8211623375278465,-0.12456049108904349,-0.4539129743497599,-0.2566045534918773,0,0,3.0,-0.1634778820728571,27,74,0.04372777295100612,-0.5874130859630702,-0.22861922922765632,3.998560518213443e-05,0.2611798363807003,-1.0704856770224287,-1.098077299422613,-0.5099839552716328,-1.1410281813195413,0.4459989041130251,-0.6191891153067324,0.3217867457342629,-0.16552562682825164,-0.3871408215899286,1.3862943611198906
247,1.3971524540818896,-0.610062601655828,1.0341616379488006,-0.898741062668441,2.8033195311097545,-1.0922738494244493,0.03165996079318799,0.28719848465518416,0.557797830425986,-0.2791837283233098,-0.08344712091078542,1.7689682590657643,-1.1159999405930277,Orange County,FL,12095.0,-0.09004969755082105,-1.1053168388517975,1.6161291477587876,1.85379954810713,0.8156104753062826,2,4,29.0,-0.021237692048361696,392,1274,0.8764253966792144,-0.5874130859630702,0.20023266632494188,2.100467535101348e-05,-0.46136092415766167,2.1555077437873105,1.3199965360540702,2.0974268950372585,1.1661638039130997,0.3501363474882071,1.171452397444322,1.3128929141534829,-1.0546054995104657,0.3434262901295252,3.4011973816621555
248,-0.001836641410562106,-0.530356380456323,0.8527702105400919,-0.15950166537029073,-0.05528753440237281,-0.903004860991429,1.367055348381337,-0.6205171937527391,-0.07798919129845716,-0.4510384733890669,-0.2827954506870394,0.3441022235448811,1.4059296484526247,Pasco County,FL,12101.0,-0.17628206238667743,0.1756698429895531,0.8914338695445885,0.7296095613586557,-0.09893087544122352,1,2,3.0,-0.12637174554472788,43,221,0.5195549865099822,-0.5874130859630702,-0.03775233092813449,5.559364749921242e-06,-0.25404534131814277,1.1149503340777012,0.7136828851335292,1.7633955970070163,1.0748848644686728,0.13480065861796262,0.4125730479326201,1.056083604305944,-0.786428638521235,-0.3871408215899286,1.3862943611198906
249,-1.2009701518326625,-0.5488428719264212,1.2217425246579443,-0.5465568148234476,1.512139434393784,-0.9417545443308404,1.2741780593286502,-0.9429183153892154,-0.6902285455516243,1.0599359013126004,-0.2646728752528345,0.15280423979579943,4.749903279906589,Sarasota County,FL,12115.0,-0.28150824311329864,-1.8023242980890029,0.16407427045460196,-0.29759867718073324,-0.2566045534918773,0,3,32.0,-0.10472649923665248,82,310,0.6385117898997263,-0.5874130859630702,-0.024414902090356665,7.499097764800172e-05,-0.43042467899295334,0.8549167046215228,0.7627297953855368,-0.5099839552716328,0.7981642800933257,-0.19936411434332982,0.658097843663348,0.6247519686855406,-0.8449918711798236,-0.30249579152662687,3.4965075614664802
250,-2.7598437153813946,-0.07120713472939462,0.031277597677811964,-2.0408742267256597,1.8128727054987808,-1.18569433711506,1.179597104793632,0.6716732975758665,-0.8315145503792781,0.17981589033974402,-0.3734083278580639,-0.35201289593655305,9.470145600867149,Sumter County,FL,12119.0,-0.28643297379959326,0.13799376411186645,-0.32616077069029736,-0.4539129743497599,-0.2566045534918773,0,0,12.0,-0.1449248138087925,52,166,0.2816413797304942,-0.5874130859630702,-0.18162336199881,9.320098793047206e-05,2.5875463935333545,-0.4722949842966568,-0.19247276760866538,-0.5099839552716328,-1.1410281813195413,-0.21770176721877135,0.08509812855671012,-0.02519565579684618,0.25312097317118354,-0.9102935826664934,2.5649493574615367
251,0.4378456457442096,-0.2805155237435417,-0.9592585624900385,-1.2106529472132694,1.6976201031290519,0.476399225619395,-0.6131569395824726,0.7714273880681064,-1.1611818949771375,-0.5663286019206065,-0.3915308851696934,-0.45592630226419034,0.289691472237404,Catoosa County,GA,13047.0,-0.49838919596576464,1.4943326037085904,-0.3954331134607723,-0.39965066139185085,-0.2566045534918773,0,0,1e-06,-0.16657006011686787,4,45,-1.7406242778951544,-0.5874130859630702,-0.1283537047596371,1.483239394838327e-11,-0.4681614632805656,-1.188899671612683,0.2668230326195101,-0.5099839552716328,0.653536996871261,-1.5903011710319568,-0.8791205819558919,-0.20516679916049754,-0.14499411940818482,-1.0433669830218941,9.999995000003334e-07
252,0.7975856988708394,-0.671809546964071,-0.31932028468472945,-1.483872164978773,0.7380547153223503,0.39053709046772334,0.5092194835881517,2.8242747265176416,-0.17217986118355946,-0.028774077598796913,-0.2827954506870394,-0.3230247591402268,-0.5778999350853342,Coweta County,GA,13077.0,-0.3448466697699153,-0.5024995768088092,-0.09614106841397686,4.477269108392721,1.8298927589652485,0,2,4.0,-0.14183263576478172,42,177,0.2816413797304942,-0.5874130859630702,-0.15343705809346286,2.74228048044754e-05,-0.6489699268907068,-0.3340923169161739,0.08222355886278222,2.2134363737464713,1.2699584894679277,-0.4614063473359972,0.15264158128346056,0.3586762044826074,-1.2957137414336328,-0.3871408215899286,1.6094379124341003
253,1.0374124009552599,-0.6717918231346978,0.10406138183472871,-0.2308174633628375,0.6434872052850871,-0.43641561039449284,-1.1069022170654506,2.035614623842822,0.039749146057921146,-0.3236727525637055,-0.19218257351601484,-0.41666440383531456,-0.59864302516202,Rockdale County,GA,13247.0,-0.5162206872762072,2.0217977079962046,-0.3155034871871474,4.477269108392721,1.8298927589652485,0,2,6.0,-0.15729352598483556,45,151,0.04372777295100612,-0.5874130859630702,-0.04498831325516994,6.622955162593549e-05,-0.4092203162895079,-0.861650446580294,0.685776186587526,2.2134363737464713,1.2699584894679277,-1.8408627323073699,-0.29171419593082226,-0.0014307981236153285,-1.2956394261140523,-0.007462782656607728,1.9459101490553132
254,0.9974412839411889,-0.5501529303842462,-0.6240092394676899,-1.2675193989293123,-0.3100651581479064,-0.05948793949574311,-0.0016319971313220358,0.7035434482732831,0.039749146057921146,-0.6579759918558217,-0.3190406015554492,-0.4117359123133676,-0.3834842005343113,Walton County,GA,13297.0,-0.40831179531443434,-0.6155278134418691,-0.25777653487841834,-0.4539129743497599,-0.2566045534918773,0,0,3.0,-0.16966223785166085,12,81,-0.6700130473874581,-0.5874130859630702,-0.16635618514908673,3.208453204710009e-05,-0.4297442616333779,-0.8266427029252778,-0.03228228218890529,-0.5099839552716328,-1.1410281813195413,-0.8036790189228712,-1.3234762950631902,0.11413405433536554,-0.84921899260006,-0.5735794071751862,1.3862943611198906
255,1.8768058582507305,-0.46746854720653674,-0.18574707031655005,-0.3294376243517037,1.9436358299308776,-1.3496196212894587,-0.2759727691706554,1.0463945800058922,-0.9492528877356565,0.4997555303771039,0.9132945279704845,1.0903222616478556,0.24554108952211423,Honolulu County,HI,15003.0,-0.25679094267772384,-1.3878874304344484,-0.6130193182279405,0.32172525659942136,0.5271373814832335,1,0,7.0,-0.042882938356437084,157,389,0.9953822000689584,0.5265017162848615,0.23072316587151706,7.142274100073462e-06,1.4886714139985866,1.7759448494060723,1.372916976344368,2.0428162182134013,1.0171229090559577,-0.11155967515746003,1.0726310402147987,-3.802689294820905,-0.600988365303335,1.894457368612023,2.0794415416798357
