,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,health_ins,county,state,area,domestic_passengers,intl_passengers,deaths,cases_march1,cases_march15,cases_april1,ten_plus,order,density,death_prc
650,2.38,0.4529522782421138,11.09579016292416,21.840311212109537,12.40226476139121,9.683780764934717,12.577128991256787,9.2,31100.0,1.2,264461,17.302362163041053,99.06980613398571,Madison County,IL,715.58,7603000,136100,3,0,0,25,19,31,369.5757287794516,1.1343827634320372e-05
651,2.46,2.409479921000658,4.601711652402896,23.69321922317314,8.759052007899934,14.832126398946675,14.282422646477947,15.1,23995.0,0.5,76806,19.732833372392786,96.56276853370831,Vermilion County,IL,898.37,0,0,0,0,0,0,0,31,85.49484065585449,0.0
652,2.95,0.3577757993793006,10.754906936690324,22.122470261620087,9.378440818613218,11.234437446090954,10.587390205818156,4.5,36541.0,4.3,692310,13.061923126922913,98.98167006109979,Will County,IL,836.91,10261000,393300,88,0,0,322,26,31,827.2215650428362,0.00012711068740881975
653,2.52,0.2971360083897226,9.25116732003296,20.424979400234715,13.308696846363206,15.313740667682087,8.085095757696822,6.1,34186.0,0.9,77781,15.985909155192143,98.4687777220658,Floyd County,IN,147.94,1869000,0,5,0,0,21,20,28,525.7604434230093,6.428305113073887e-05
654,2.3,0.05815683410424951,6.47028591522627,39.67648570423869,13.016310963239471,9.90018664286294,7.912034407206037,10.3,27699.0,2.8,146917,12.963782271622753,99.23698414751186,Monroe County,IN,394.51,0,0,2,0,0,33,19,28,372.4037413500292,1.3613128501126486e-05
655,2.4,0.3307172841759445,6.914400438036138,27.740098558131045,8.579667822595365,18.752327066983028,9.892316116079575,9.3,29428.0,0.9,270771,15.939668576029188,99.09886952443209,St. Joseph County,IN,457.85,360000,0,7,0,1,57,24,28,591.3967456590586,2.585210380727626e-05
656,2.54,0.7488459565737733,7.940958568416253,23.34188180315724,11.411637316920276,16.78691514218955,12.371345529150286,9.5,33588.0,0.5,173283,15.922508266823636,99.11993675086418,Scott County,IA,458.09,353000,0,2,0,0,21,19,0,378.2728284834858,1.1541813103420416e-05
657,2.33,3.552947965759353,8.231220544387805,37.11647590651149,10.95508319707608,8.402423776089256,9.4988939117053,8.1,27266.0,7.7,98105,11.785332042199686,99.40064216910454,Story County,IA,572.82,0,0,0,0,0,4,2,0,171.26671554764147,0.0
658,2.59,0.12999607948331718,6.827889317623755,19.288942079524585,12.873738728514535,15.091925799063208,10.785547737449189,11.5,28829.0,0.6,110356,14.358077494653669,96.5303200550944,Hardin County,KY,623.28,1869000,0,0,0,0,6,4,26,177.05686048004108,0.0
659,2.41,1.0752321717645057,12.44043054727216,25.1160148817131,19.44733179972168,4.278776518701542,8.084973445798187,16.5,29048.0,6.9,391006,14.713840708326723,97.66832222523442,Orleans Parish,LA,169.42,6465000,0,302,0,66,2270,35,29,2307.9093377405266,0.0007723666644501619
660,2.9,6.946645536185947,6.933438985736926,29.33174854727945,7.9635499207606975,7.455097728473322,15.746610318718085,13.2,26015.0,0.0,111021,14.989956855009412,98.96596139469109,Terrebonne Parish,LA,1231.82,0,0,18,0,1,55,26,29,90.1276160477992,0.00016213148863728483
661,2.16,8.290949627255625,6.019647460461228,27.50992823799903,7.90427088413572,9.837664599735248,13.69400125409322,10.1,24534.0,0.2,67111,24.128682332255515,98.31920251523594,Aroostook County,ME,6671.33,0,0,0,0,0,0,0,19,10.059613300496302,0.0
662,2.34,1.4707297293582395,7.6656632716176665,35.53118084477616,9.106153698129287,3.2850879001553195,13.85234973128256,10.2,27857.0,0.2,151096,18.373087308730874,99.00460634298723,Penobscot County,ME,3397.36,304000,0,0,0,0,12,19,19,44.47453316692962,0.0
663,2.58,0.3243325865882027,13.319369677052634,28.20117218286817,7.657401613542676,5.478784636475235,9.95901658920579,6.4,39071.0,4.3,828431,17.206260992164708,99.03914749689473,Baltimore County,MD,598.3,12695000,604300,41,0,3,289,29,22,1384.6414842052484,4.949114651672861e-05
664,2.77,0.8007445179052679,9.49454214087675,22.81249394109777,9.82026872443143,10.650095973011227,12.490063400352867,4.1,32609.0,1.5,102826,15.758660261023474,99.06832902184273,Cecil County,MD,346.27,0,0,2,0,0,16,19,22,296.95324457793055,1.945033357322078e-05
665,2.66,0.9918845807033364,18.24526600541028,17.38142470694319,4.560865644724979,4.705139765554554,10.290351668169519,7.1,39459.0,1.2,112664,13.319250159767096,97.30082368813463,St. Mary's County,MD,357.18,0,0,3,0,0,19,16,22,315.4263956548519,2.6627849179862246e-05
666,2.51,0.8928571428571428,11.94269374416433,21.219946311858077,6.916725023342671,8.024042950513541,13.258636788048555,7.6,30222.0,1.9,150926,17.270715449955606,94.32503346010628,Washington County,MD,457.78,0,0,1,0,0,15,16,22,329.6911180042816,6.625763619257119e-06
667,2.43,0.8165271136144556,12.34524732077041,24.04218723420341,12.170412232785832,4.705426503109229,12.286653939932338,5.4,40790.0,1.2,213413,30.669640556104827,99.13501051950912,Barnstable County,MA,393.72,0,0,18,0,1,255,26,28,542.0425683226658,8.434350297310848e-05
668,2.56,0.3054482149215937,16.289780145866033,28.3924402885668,8.30249396621078,5.6803344631576165,8.76462287168801,4.2,54599.0,14.3,705388,16.864193890454615,98.75954793673836,Norfolk County,MA,396.11,16407000,3572800,147,0,28,829,37,28,1780.7881649036883,0.0002083959466279551
669,2.4,0.8058039299673395,6.976495154468062,27.4642608555978,13.575520693901591,19.44905498741768,10.001606253680995,11.2,34197.0,0.5,83209,18.67466259659412,99.32339049862394,Midland County,MI,516.25,0,0,1,0,0,12,16,28,161.17966101694915,1.2017930752683004e-05
670,2.42,0.6862924705119714,6.626174941164867,21.7513845633517,8.510308479305534,21.110187285973986,9.970265357027099,6.6,31458.0,0.2,150439,18.308417365177924,99.4642346731898,Monroe County,MI,549.39,15550999,1861100,10,0,1,58,23,28,273.82915597298825,6.647212491441714e-05
671,2.48,0.2956709284097919,14.332655946416182,21.488600055072947,8.537536516590338,20.72588597439877,8.773365618178378,4.9,44104.0,0.3,1259201,16.80319504193532,99.47736699700842,Oakland County,MI,867.66,15909999,1861100,420,0,9,1910,31,28,1451.2608625498467,0.0003335448431187713
672,2.59,3.525830826444323,6.280645237700452,29.182556789918753,8.565269914963167,12.408508420778361,11.166117914584174,7.7,30094.0,1.7,159256,15.066936253579145,99.31870698749184,Stearns County,MN,1343.13,0,0,0,0,3,5,0,25,118.57080103936327,0.0
673,2.65,1.0656244728111115,11.106112579429793,23.1717089355002,7.7292920204689874,14.965838160040489,9.3593600629815,2.4,45986.0,2.3,259201,14.939757176862745,98.855328490245,Washington County,MN,384.28,16845000,1477300,3,0,0,44,24,25,674.5107733944,1.1574029421182788e-05
674,2.67,0.4271395528141866,8.171935235158058,22.10871241326136,22.18427139552814,5.7178103315343085,13.343099460292985,10.2,32590.0,4.7,265429,17.917409175335024,99.04381209287607,Atlantic County,NJ,555.7,534000,0,13,0,0,40,22,31,477.64801151700556,4.8977315967735255e-05
675,2.8,0.14587593071254967,16.7894757146715,20.82722502989854,6.197918675977008,9.06576713861348,11.020504610161645,6.1,39116.0,11.3,829685,14.962063915823475,99.0784454341105,Middlesex County,NJ,308.91,16305000,6849600,278,0,10,1493,33,31,2685.8470104561197,0.00033506692298884515
676,2.67,0.21685254027261466,17.201722581730845,24.159744213441034,6.391221870362723,9.999694035216548,9.15714351278168,3.0,58774.0,4.7,494228,17.059737610981163,99.10567592285341,Morris County,NJ,460.18,15902000,6849600,216,0,3,942,29,31,1073.9884393063583,0.0004370452503702744
677,2.55,0.8102300348751189,6.386726318385176,27.21668369323986,4.695811462993624,11.607425934406596,9.560714411526405,8.7,31839.0,0.9,62607,18.7439104253518,98.04973884709378,Salem County,NJ,331.9,13345000,1914800,4,0,0,19,16,31,188.63211810786382,6.389061925982717e-05
678,2.75,0.5971795020602403,15.829029075503454,22.575590505484303,5.767512042249434,11.224537171377168,9.069119610005226,3.0,56660.0,5.4,331164,15.587141114372336,99.14936406131099,Somerset County,NJ,301.81,16305000,6849600,121,0,1,472,29,31,1097.259865478281,0.00036537787923808144
679,2.58,0.6362439666520404,12.129933149214056,22.478899414087707,8.48798492630927,8.999044988772164,11.675657538135919,3.7,45116.0,1.7,140799,16.815460337076257,99.11434030071236,Sussex County,NJ,519.01,0,0,43,0,0,158,25,31,271.28379029305796,0.00030539989630608174
680,2.76,9.962724500169433,5.681689822658986,25.125192966602654,6.566512293384539,5.772054670733085,13.456831959034602,15.3,21204.0,1.0,64689,16.741640773547278,98.34129450138357,Chaves County,NM,6065.28,0,0,0,0,0,10,16,28,10.665459797404242,0.0
681,2.64,3.2572108573695244,12.323907746359156,26.022553408511364,11.488638295460985,4.169547231824106,12.650308834362779,22.0,22037.0,0.8,217522,15.991945642279862,98.64243616737619,Doña Ana County,NM,3807.51,0,0,1,0,0,18,24,28,57.12972520098437,4.5972361416316514e-06
682,2.64,3.112678979041295,11.126098083973162,25.16428027944941,8.51490627377741,4.911115722487375,11.115722487376358,11.4,23133.0,0.8,76456,17.88610442607513,97.94914722193157,Valencia County,NM,1066.18,2642000,0,0,0,0,5,6,28,71.71021778686526,0.0
683,2.44,1.0142227741801946,8.212346117074231,29.73673575997713,11.10224035798417,7.984663453482756,11.30922459761278,10.8,27883.0,1.5,229577,18.536264521271733,96.34327480540298,Oneida County,NY,1212.43,0,0,6,0,0,50,23,30,189.35278737741558,2.6135022236548086e-05
684,2.45,1.5869834560163252,6.8216602288462935,27.02062531885432,7.470300998469499,11.939727425114787,11.841338094891045,11.7,29304.0,1.1,117898,16.496463044326447,99.29769801014437,Oswego County,NY,951.65,1126000,0,2,0,0,20,18,30,123.8879840277413,1.6963816180087874e-05
685,2.32,2.806317693717096,8.84337964144073,23.767887376208922,7.027390588399007,18.352390008581306,11.076837442308138,7.5,29880.0,0.0,95796,19.482024301640987,98.83293665706293,Steuben County,NY,1390.56,0,0,18,0,0,38,21,30,68.89023127373144,0.00018789928598271326
686,2.67,0.3153301498435699,13.601391404577642,29.05071628519677,9.266425160546682,3.3218755145726986,7.877696360941874,5.3,56893.0,22.8,967612,17.087117563651546,98.71260381227188,Westchester County,NY,430.5,28929000,17743200,668,0,178,10683,43,30,2247.6469221835077,0.0006903593589165905
687,2.59,1.0141302143195186,8.913077772519324,19.395803754535414,8.691095936718275,18.250963423703602,14.938138056926508,7.3,32936.0,0.3,178435,15.617451733124108,99.3874520133382,Iredell County,NC,573.83,145000,0,3,0,0,25,22,22,310.9544638656048,1.6812845013590382e-05
688,2.42,2.0168768545994067,8.343379080118693,17.00435830860534,7.232937685459943,18.75231824925816,12.669232195845694,8.8,33726.0,0.0,83770,17.0478691655724,99.27539692013849,Lincoln County,NC,297.94,20715000,1549800,0,0,0,4,9,22,281.16399275021814,0.0
689,2.5,0.8374527478918291,8.888630415818554,29.06658912474557,12.352428031404473,11.283512649025884,10.945042163419599,13.6,24004.0,0.9,179914,13.084029036095025,99.15515190591059,Pitt County,NC,651.98,0,0,1,0,0,27,19,22,275.9501825209362,5.558211145324988e-06
690,2.37,3.2510090332500483,10.638093407649434,30.679415721699023,7.457236209878915,8.29521429944263,11.80857197770517,6.2,38802.0,0.8,181516,11.899226514467044,99.32127195398752,Cass County,ND,1764.94,422000,0,2,0,0,34,20,0,102.8454225072807,1.1018312435267415e-05
691,2.35,10.241501307491156,7.097369635440702,25.19920012305799,9.118597138901707,3.8609444700815274,13.204122442701122,3.9,31562.0,1.3,67744,12.491143127066605,92.39047000472368,Ward County,ND,2013.28,148000,0,1,0,1,12,15,0,33.64857347214496,1.476145488899386e-05
692,2.47,0.5994671403197158,8.052101835405567,25.03330373001777,8.755180580224984,20.1894612196566,11.874629958555358,12.6,21296.0,0.5,65256,17.480384945445632,91.86281721221035,Marion County,OH,403.76,0,0,1,0,0,9,14,29,161.6207648107787,1.5324261370601937e-05
693,2.45,1.6490394992445498,8.776170947550185,27.93726167350169,8.558889128714299,18.02863515360817,12.894452838333693,7.5,32764.0,0.0,130696,15.34170900410112,99.07342229295463,Wood County,OH,617.21,0,0,5,0,0,15,19,29,211.7528879959819,3.825671787965967e-05
694,2.4,0.6553904207076893,15.273244844593027,22.452528328533763,11.157304734478616,10.115300166605984,10.335308331402473,6.6,40365.0,11.0,811880,13.408631817509976,99.36665517071488,Multnomah County,OR,431.3,9361000,436300,26,0,1,134,27,29,1882.4020403431487,3.202443710893235e-05
695,2.73,6.123638409903934,12.24928654688693,21.367418304594235,6.8732666103943085,17.460508862896422,10.969090397524015,10.1,30113.0,0.5,107002,16.657632567615558,97.90471206145679,Yamhill County,OR,715.86,0,0,6,0,0,17,20,29,149.47336071298858,5.607371824825704e-05
696,2.18,0.4993807235556288,13.325847109990466,27.179108685391732,8.658149899743735,8.141347076730094,10.720451327405597,7.1,38472.0,9.5,1218452,18.869762616828567,98.96951213506979,Allegheny County,PA,730.08,4495000,126700,38,0,2,356,30,20,1668.9294323909708,3.1187112828408507e-05
697,2.59,2.3008595988538683,8.923113658070678,22.48806112702961,8.041069723018149,17.922636103151863,12.454154727793696,8.1,31493.0,2.0,420152,17.21162817266132,98.8953997600868,Berks County,PA,856.51,374000,0,31,0,0,151,25,20,490.53951500858136,7.378282145509244e-05
698,2.21,0.8450560825372047,6.672209872562827,26.880589163598103,8.601584904379699,9.7317201472909,11.065483361897812,9.8,25124.0,1.0,131730,22.51878843088135,97.5222045092234,Cambria County,PA,688.35,0,0,1,0,0,3,7,20,191.37066899106557,7.591285204585136e-06
699,2.63,2.915955128960076,8.114106112354259,22.141458603226948,8.715478153338829,15.611014603698035,11.31676186550465,4.7,32676.0,0.9,543557,18.16755188508289,98.92302003285765,Lancaster County,PA,943.81,623000,0,33,0,0,157,23,20,575.9178224430765,6.071120416074119e-05
700,2.31,1.7780129222580283,6.050695012264923,26.043320026293426,5.05026213265355,20.561781540089463,10.943837878569253,8.5,26787.0,0.5,142067,20.32773268950565,94.92985703928429,Schuylkill County,PA,778.63,0,0,4,0,0,47,20,20,182.457649974956,2.8155729338973866e-05
701,2.28,1.3456539564203511,8.99680741563494,24.36366385401341,7.965759678066537,14.631224521839256,12.458638877419881,5.8,33437.0,1.2,350611,22.656448314513806,99.06506070830635,Westmoreland County,PA,1027.55,150000,0,13,0,0,72,23,20,341.2106466838597,3.707812932281075e-05
702,2.85,0.6933319983980777,11.422456948338006,19.105426511814176,10.082098518221867,15.217010412494993,9.884361233480178,8.8,31407.0,0.4,160647,13.967892335368855,98.4724271228221,Dorchester County,SC,573.23,2189000,0,1,0,0,27,19,14,280.24876576592294,6.224828350358239e-06
703,2.64,0.6068339910257922,8.396501862113446,19.9790555582526,8.571963576090047,20.75372249308209,12.34889833623458,9.7,26441.0,0.2,313888,15.985956774390864,98.66194311346722,Spartanburg County,SC,807.93,1127000,0,5,0,1,45,20,14,388.5089054744842,1.5929248649199713e-05
704,2.62,0.8920606601248885,9.830965941581463,11.994784876140807,26.86246254488895,9.723461195361283,12.328735789931152,10.6,23864.0,0.4,97892,19.572590201446488,99.20626813222736,Sevier County,TN,592.5,1064000,0,0,0,0,9,14,21,165.2185654008439,0.0
705,2.76,0.7936165624326074,10.804399396161315,21.37588958378261,7.573862411041622,4.753073107612679,13.849471641147295,13.0,19278.0,0.2,74808,9.756977863330123,77.52914126831355,Coryell County,TX,1052.07,0,0,0,0,0,1,9,19,71.1055348028173,0.0
706,2.74,2.0390050747559343,10.48403613772387,22.83640170220513,7.550690667455567,11.512641376328425,11.068884691532213,8.0,26453.0,0.0,96493,15.321318644875795,99.16366990351631,Hunt County,TX,840.32,0,0,2,0,0,4,8,19,114.82887471439452,2.072689210616314e-05
707,2.9,5.532188750641805,12.747842478037937,20.060206643831282,8.028021409932691,8.471834403595519,10.300892549427823,7.0,39597.0,0.7,590925,13.269704277192535,99.59182637390532,Montgomery County,TX,1041.74,15904000,5236500,6,0,4,110,27,19,567.2480657361722,1.0153572788424927e-05
708,2.95,4.317910328900215,9.253802659870988,20.45711555307797,6.627379151071116,10.121844389583499,12.100023891056779,4.5,35297.0,0.1,138371,15.433869813761554,98.90584009655205,Parker County,TX,903.48,0,0,0,0,0,4,6,19,153.15336255368132,0.0
709,2.53,2.9383801237779172,7.20602744640775,25.4749304870392,10.881693425419321,9.16674141178581,11.647681406404162,13.2,24767.0,0.7,132064,14.509631693724256,89.69439059849769,Wichita County,TX,627.78,0,0,0,0,0,38,21,19,210.3666889674727,0.0
710,2.37,4.27207569619536,7.852913680274229,27.23873197541007,5.8896852602056695,12.124989376469589,12.331794101815914,5.1,28642.0,0.7,75457,21.33533005552832,93.36973375564892,Augusta County,VA,967.0,0,0,0,0,0,1,9,22,78.03205791106515,0.0
711,2.52,0.18180986575799848,12.877055366249685,23.89370411873671,10.09730829922016,5.915681386786196,8.876666590436113,6.4,38770.0,0.9,329261,15.66022091896702,99.16236663315728,Henrico County,VA,233.7,2044000,0,57,0,0,78,24,22,1408.9045785194694,0.00017311494528656597
712,2.59,0.48555474629764506,10.701626608400096,38.32240835154164,11.209031318281136,12.303957271182325,7.380432143724206,9.1,25171.0,3.1,98985,12.267515280092942,99.54437541041573,Montgomery County,VA,387.01,327000,0,0,0,0,1,9,22,255.7685847910907,0.0
713,2.75,0.1384894942046116,11.17707249087028,21.93691230174832,7.809219695499532,7.521655522819892,11.80600885627084,5.9,35081.0,0.4,242634,13.20713502641839,94.85191687892052,Chesapeake city,VA,340.8,1841000,0,3,0,0,31,18,22,711.9542253521126,1.2364301787878039e-05
714,2.37,0.8733409798459774,15.595608717024415,20.462067835490746,9.662461084712435,13.414714075045055,7.702769129936098,11.0,29962.0,1.6,134313,15.408039430285973,95.6154653682071,Hampton city,VA,51.41,2036000,0,1,0,0,14,16,22,2612.5851001750634,7.445295689918325e-06
715,2.39,0.19006770110592489,15.295403893864849,24.60956225558219,10.897775535091041,6.708717043017535,10.784239518943696,14.6,33094.0,6.4,228783,13.205963729822585,98.88584379084112,Richmond city,VA,59.81,2044000,0,0,0,0,33,23,22,3825.1630162180236,0.0
716,2.37,0.8243162648036125,8.809746954076852,24.91053932009883,14.756752151316347,11.751299309874756,11.970690977251428,14.4,27959.0,4.5,99920,16.91853482786229,98.65992794235387,Roanoke city,VA,42.56,327000,0,0,0,0,6,12,22,2347.7443609022557,0.0
717,2.39,1.7300019621950422,11.671790175943489,26.505984694878673,9.183072797436065,9.794623585584407,13.205572633919815,3.0,36251.0,3.2,84460,24.63059436419607,92.37035282974188,Island County,WA,208.45,0,0,8,0,6,109,30,29,405.18109858479255,9.47193937958797e-05
718,2.34,0.4128185450792559,9.478948900473682,34.48887242319193,9.65095662759004,5.5360025404218165,16.033766439969302,11.6,23929.0,2.1,93224,18.2184845104265,98.1646357161246,Cabell County,WV,281.02,0,0,0,0,0,1,9,28,331.73439612838945,0.0
719,2.38,3.2948999381939856,6.340444577055052,17.636026512648918,5.920589927750901,29.483600093774644,10.26832335201722,6.3,30722.0,0.1,87847,17.725135747378964,95.59689004746888,Dodge County,WI,875.63,0,0,1,0,0,13,16,27,100.32433790527963,1.1383428005509578e-05
720,2.5,1.246896451000438,6.860668906090258,28.722433182415656,9.148167080473199,13.529648021031113,14.086461223893675,3.9,30090.0,1.3,104534,15.965140528440509,99.34471081179329,Eau Claire County,WI,637.98,0,0,0,0,0,12,18,27,163.85153139596852,0.0
721,2.43,1.9825237245137648,5.519120548717465,21.012872310438784,8.734379404303299,21.02414732688152,8.64417927276144,8.2,29145.0,0.7,103066,18.44643238313314,98.30205887489569,Fond du Lac County,WI,719.55,0,0,3,0,7,24,31,27,143.23674518796471,2.910756214464518e-05
722,2.36,1.1157578853275445,8.333865406716894,28.85167922359852,9.954028859660324,10.349891457029752,13.636508747286424,2.6,33774.0,0.6,118230,16.17356001014971,98.78710987059122,La Crosse County,WI,451.69,0,0,0,0,0,19,22,27,261.750315481857,0.0
723,2.24,3.9526132404181187,5.271080139372822,26.62578397212544,4.2090592334494765,20.005574912891984,12.568641114982581,8.3,31272.0,0.0,73055,20.45034563000479,99.2895763465882,Wood County,WI,793.12,0,0,0,0,0,2,0,27,92.11090377244301,0.0
724,2.66,2.3737169097784983,2.3804700162074552,18.02066450567261,8.242166396542409,26.25945434900054,11.514046461372233,18.2,21822.0,0.0,71385,17.175877285143937,98.94655740001402,DeKalb County,AL,777.09,0,0,1,0,0,5,13,17,91.86194649268424,1.4008545212579674e-05
725,2.51,0.6495268402981325,11.851268737961645,24.230466460095467,8.789213633699019,9.451804706473494,10.96089104765095,11.2,31683.0,0.9,659300,15.88047929622327,98.90732595176702,Jefferson County,AL,1111.28,1452000,0,22,0,5,292,31,17,593.279821467137,3.336872440467162e-05
726,2.75,0.5680862358363956,13.852201316640437,20.36792660907144,10.706301705800769,7.268344928392255,11.530977685897891,8.7,33298.0,1.9,4410824,15.171745687427109,99.31139850513193,Maricopa County,AZ,9200.14,21332000,1023400,64,1,4,871,29,21,479.4300956289796,1.4509760534539578e-05
727,2.25,1.8883209346903385,10.923736935785678,21.504039067135224,12.10579161151933,4.5068686960887225,13.318652731504724,8.2,29389.0,0.0,231993,31.74923381308919,99.37842952158041,Yavapai County,AZ,8123.5,0,0,1,0,0,24,19,21,28.55825690896781,4.310474885018082e-06
728,2.38,2.408223201174743,4.539542689322425,26.20096496748479,6.947765890497168,15.989091671911053,9.779735682819384,18.7,20738.0,0.2,68114,17.134509792406845,91.76087148016559,Jefferson County,AR,870.75,0,0,6,0,3,42,24,0,78.22451909273614,8.808761781718883e-05
729,2.53,3.1099721589471017,9.662110858010633,27.71450265755505,7.4569729182485425,12.35763097949886,14.290685902303213,13.3,24056.0,0.5,78727,15.632502191116135,99.48683425000314,White County,AR,1035.08,0,0,0,0,0,11,16,0,76.05885535417553,0.0
730,2.54,3.4531735463826014,10.853676579375646,26.34906544360605,12.04418799625191,7.4586970459140876,12.455491443507421,10.9,28915.0,1.2,231256,18.516276334451863,99.18618327740684,Butte County,CA,1636.46,0,0,0,0,0,8,13,33,141.31478924018919,0.0
731,2.6,1.7519334400577216,14.488963044801695,18.12473224955469,13.062839620301686,6.347094766747086,9.004306554530901,4.8,43133.0,1.9,190678,21.201711786362356,99.19340458783918,El Dorado County,CA,1707.88,0,0,0,0,0,18,19,33,111.64601728458673,0.0
732,4.11,10.488436034287565,7.174510755296781,25.11402231926249,7.679120168203138,2.7672650816755624,15.062267507682355,19.8,16920.0,1.3,181827,12.93097284781688,94.61136134897457,Imperial County,CA,4176.6,0,0,3,0,2,38,20,33,43.53469329119379,1.6499199788810244e-05
733,3.17,17.305943017506813,8.338761467231768,21.193825987896453,8.638337068463354,4.0838696903524605,10.195039785591105,16.9,22778.0,0.9,896764,10.936656690054463,96.93709827780776,Kern County,CA,8131.92,0,0,3,0,0,110,24,33,110.27703174650021,3.345361767421529e-06
734,2.4,0.9646803707224336,19.47035408745247,21.624732652091254,8.701431796577946,4.5330323193916335,9.5703125,3.4,70928.0,8.3,259666,22.41841442468401,98.15339705621835,Marin County,CA,520.31,27406000,7242400,10,0,5,107,30,35,499.06017566450777,3.851101029784415e-05
735,3.38,13.033283513965829,5.841395419601383,20.88028137501454,8.491368123361106,12.439030938722176,11.056319750843501,16.1,23711.0,0.6,274765,11.190653831455972,99.01988972394592,Merced County,CA,1934.97,0,0,3,0,0,10,16,33,141.9996175651302,1.0918421196295016e-05
736,2.52,4.502904848683084,10.609317321620484,22.79800009345357,11.268943818824663,6.739560456676482,10.281451022537887,7.2,36924.0,0.7,284010,20.278863420302105,97.63881553466429,San Luis Obispo County,CA,3298.57,235000,0,1,0,1,80,28,33,86.10094677390505,3.5210027815921977e-06
737,2.93,0.3102329019094752,21.149177296787887,18.900048556113404,10.10828252482222,8.005539702396472,8.7458410373308,4.4,62017.0,10.6,769545,16.118355651716275,99.54167722485364,San Mateo County,CA,448.41,33736000,7714000,28,0,32,388,36,35,1716.163778684686,3.6385136671669626e-05
738,2.42,1.576243578498935,18.917428893622354,20.295702292945744,8.640521237940108,9.88096729733116,10.058889863425636,4.1,49976.0,4.4,69267,13.885399974013598,99.57411177039572,Broomfield County,CO,33.03,29883000,1458900,2,0,0,20,21,26,2097.0935513169843,2.8873778278256602e-05
739,2.35,1.2586655438427643,7.6151521075504895,22.14394201416563,13.982917036346413,14.051339117881472,12.0452939141942,6.5,36428.0,1.4,266784,18.109781696053734,95.96377593858702,New London County,CT,664.88,0,0,9,0,0,29,21,29,401.2513536277223,3.3735156531126305e-05
740,2.61,0.3606554825858259,14.209903825204645,20.736328550530672,11.805533941299135,11.853387905007935,11.507127517196302,7.4,31082.0,0.7,596849,23.66896819798643,99.05922603539587,Brevard County,FL,1015.66,231000,0,6,0,0,38,22,18,587.6464564913456,1.005279392275098e-05
741,2.7,0.733205627848603,13.556597749741284,22.16570887553119,12.1826628795385,6.1761014598058,13.977145121870663,7.5,30626.0,0.3,112067,31.53827620976737,99.57257711904488,Flagler County,FL,485.46,0,0,2,0,0,20,20,18,230.84703168129198,1.784646684572622e-05
742,2.65,0.4465670160640079,12.801587793834894,21.68175897785772,11.730757303231409,2.502946101842089,14.465980276623455,8.3,33010.0,0.4,754610,28.65851234412478,99.40088257510502,Lee County,FL,784.51,5210000,175800,24,0,5,212,29,18,961.8870377687983,3.180450828904997e-05
743,2.88,1.2313640510197696,10.742408125224356,18.89793082098621,14.566256211982994,5.782372294144187,14.225070558905573,12.1,24985.0,0.3,708009,20.25765209199318,98.84648358989789,Polk County,FL,1797.84,20003000,3151900,11,0,0,76,26,18,393.8109064210386,1.5536525665634195e-05
744,2.31,1.0242577063664262,7.297836157860787,40.733790730858686,9.967943079419065,6.977266952051448,11.313747336734496,8.0,30203.0,6.8,209983,12.533395560593,99.1770762395051,Champaign County,IL,996.27,0,0,4,0,0,33,21,31,210.7691690003714,1.9049161122567064e-05
745,2.57,1.2077727952167414,6.401594419531639,26.07075236671649,9.881415047334327,13.801694070752365,11.270553064275038,11.6,26342.0,0.8,110024,16.672725950701665,98.24583727186796,Kankakee County,IL,676.56,0,0,10,0,0,51,20,31,162.62267943715267,9.088926052497636e-05
746,2.3,1.840305920984268,8.104204335266122,27.924642018413447,9.301286447617263,4.25629195502629,11.491780451815364,9.8,34396.0,1.1,195348,17.75446894772406,99.02532915617256,Sangamon County,IL,868.3,0,0,4,0,2,17,17,31,224.97754232408155,2.0476278231668613e-05
747,2.45,0.14054451802796172,7.935982339955848,20.28476821192053,9.590139808682855,25.084621044885946,9.799852832965415,12.0,28844.0,1.0,284081,17.448544605235828,98.883769065865,Winnebago County,IL,513.36,0,0,4,0,0,18,18,31,553.3757986598099,1.4080491127530528e-05
748,2.56,0.6942877910619846,7.825149760633633,22.074341429180137,7.1007845201393565,30.92713737875028,11.20635636764669,7.7,30152.0,0.2,82753,16.372820320713448,98.82904547267168,Bartholomew County,IN,406.91,0,0,5,0,0,13,18,28,203.369295421592,6.042077024397907e-05
749,2.67,0.4423227032591604,14.001606389357104,22.59465818975757,8.327771304456032,13.28269058904714,10.556353722411394,2.8,48847.0,0.0,330086,12.514314451385395,99.50830995558731,Hamilton County,IN,394.27,4567000,0,29,0,1,179,26,28,837.2080046668527,8.785589210084645e-05
750,2.52,0.7555377482685594,11.067864842691698,21.94951634136569,7.627878579741668,8.779119684047851,11.450212733482154,6.0,34955.0,1.4,487204,12.940780453362455,98.97927767423911,Polk County,IA,573.8,1340000,0,10,0,0,81,26,0,849.0833042872082,2.0525283043653173e-05
751,2.7,0.3106370041374205,10.155847245905539,20.04864443298833,9.809520032782117,11.139310782408693,10.8220644803109,13.1,22433.0,0.8,165324,12.305533376884176,99.2711282088505,Wyandotte County,KS,151.6,5738000,0,34,0,1,93,26,22,1090.5277044854881,0.000205656770946747
